,Station_ID,Start,End,Num_Days
205,08-202,2017-07-23,2017-07-23,1
206,08-203,2017-07-21,2017-07-21,1
207,08-204,2017-07-30,2017-07-30,1
208,08-205,2017-07-28,2017-07-28,1
209,08-206,2017-07-31,2017-07-31,1
210,08-208,2017-08-13,2017-08-13,1
211,08-209,2017-08-01,2017-08-01,1
212,08-210,2017-08-14,2017-08-14,1
213,08-211,2017-08-08,2017-08-08,1
214,08-212,2017-08-07,2017-08-07,1
215,08-213,2017-08-03,2017-08-03,1
216,08-214,2017-09-07,2017-09-07,1
217,08-215,2017-08-15,2017-08-15,1
218,08-219,2017-09-04,2017-09-04,1
219,09-286,2018-07-20,2018-07-20,1
220,09-287,2018-07-21,2018-07-21,1
221,09-288,2018-07-22,2018-07-22,1
222,09-290,2018-07-23,2018-07-23,1
223,09-292,2018-07-27,2018-07-27,1
224,09-296,2018-08-03,2018-08-03,1
225,09-297,2018-08-02,2018-08-02,1
226,09-298,2018-08-05,2018-08-05,1
227,09-299,2018-08-04,2018-08-04,1
228,09-300,2018-08-06,2018-08-06,1
229,09-302,2018-08-09,2018-08-09,1
230,09-367,2018-07-08,2018-07-08,1
231,09-369,2018-07-10,2018-07-10,1
232,09-370,2018-07-12,2018-07-12,1
233,09-371,2018-07-13,2018-07-13,1
234,09-372,2018-07-14,2018-07-14,1
235,09-373,2018-07-15,2018-07-15,1
236,09-374,2018-07-17,2018-07-17,1
237,09-375,2018-07-19,2018-07-19,1
238,09-376,2018-07-20,2018-07-20,1
239,09-377,2018-07-21,2018-07-21,1
240,09-378,2018-07-22,2018-07-22,1
241,09-380,2018-07-24,2018-07-24,1
242,09-381,2018-07-26,2018-07-26,1
243,09-382,2018-07-27,2018-07-27,1
244,09-383,2018-07-28,2018-07-28,1
245,09-384,2018-07-29,2018-07-29,1
246,09-385,2018-07-30,2018-07-30,1
247,09-391,2018-08-07,2018-08-07,1
248,09-392,2018-08-09,2018-08-09,1
249,09-393,2018-08-10,2018-08-10,1
250,09-394,2018-08-11,2018-08-11,1
251,09-395,2018-08-12,2018-08-12,1
252,09-396,2018-08-13,2018-08-13,1
253,09-397,2018-08-14,2018-08-14,1
254,09-403,2018-08-02,2018-08-02,1
255,09-408,2018-07-01,2018-07-01,1
256,09-409,2018-07-03,2018-07-03,1
257,09-410,2018-07-05,2018-07-05,1
258,09-411,2018-07-02,2018-07-02,1
259,09-413,2018-07-07,2018-07-07,1
260,09-418,2018-07-13,2018-07-13,1
261,09-419,2018-07-14,2018-07-14,1
262,09-420,2018-07-15,2018-07-15,1
263,09-421,2018-07-16,2018-07-16,1
264,09-423,2018-07-20,2018-07-20,1
265,09-424,2018-07-21,2018-07-21,1
266,09-425,2018-07-22,2018-07-22,1
267,09-426,2018-07-24,2018-07-24,1
268,09-427,2018-07-26,2018-07-26,1
269,09-428,2018-07-27,2018-07-27,1
270,09-429,2018-08-25,2018-08-25,1
271,09-430,2018-07-28,2018-07-28,1
272,09-432,2018-07-31,2018-07-31,1
273,09-449,2018-08-24,2018-08-24,1
274,09-450,2018-08-19,2018-08-19,1
275,09-454,2018-08-27,2018-08-27,1
276,09-602,2019-07-16,2019-07-16,1
277,09-603,2019-07-15,2019-07-15,1
278,09-604,2019-07-20,2019-07-20,1
279,09-605,2019-07-23,2019-07-23,1
280,09-606,2019-07-22,2019-07-22,1
281,09-607,2019-07-21,2019-07-21,1
282,09-608,2019-07-19,2019-07-19,1
283,1,2000-05-01,2022-06-06,41
284,10,2001-04-06,2022-04-20,19
285,10-276,2018-07-07,2018-07-07,1
286,10-277,2018-07-10,2018-07-10,1
287,10-278,2018-07-09,2018-07-09,1
288,10-280,2018-07-12,2018-07-12,1
289,10-281,2018-07-08,2018-07-08,1
290,10-283,2018-07-15,2018-07-15,1
291,10-284,2018-07-16,2018-07-16,1
292,10-285,2018-07-17,2018-07-17,1
293,10-301,2018-08-08,2018-08-08,1
294,10-347,2018-08-13,2018-08-13,1
295,10-348,2018-08-12,2018-08-12,1
296,10-349,2018-08-16,2018-08-16,1
297,10-351,2018-08-18,2018-08-18,1
298,10-352,2018-08-19,2018-08-19,1
299,10-353,2018-08-20,2018-08-20,1
300,10-354,2018-08-21,2018-08-21,1
301,10-355,2018-08-23,2018-08-23,1
302,10-356,2018-08-24,2018-08-24,1
303,10-357,2018-08-25,2018-08-25,1
304,10-360,2018-08-27,2018-08-27,1
305,10-361,2018-08-26,2018-08-26,1
306,10-362,2018-07-02,2018-07-02,1
307,10-364,2018-07-04,2018-07-04,1
308,10-365,2018-07-06,2018-07-06,1
309,10-386,2018-08-03,2018-08-03,1
310,10-387,2018-08-24,2018-08-24,1
311,10-388,2018-08-04,2018-08-04,1
312,10-389,2018-08-05,2018-08-05,1
313,10-390,2018-08-06,2018-08-06,1
314,10-398,2018-08-17,2018-08-17,1
315,10-399,2018-08-18,2018-08-18,1
316,10-400,2018-08-26,2018-08-26,1
317,10-401,2018-08-23,2018-08-23,1
318,10-402,2018-08-21,2018-08-21,1
319,10-404,2018-08-19,2018-08-19,1
320,10-406,2018-08-25,2018-08-25,1
321,10-407,2018-08-27,2018-08-27,1
322,10-412,2018-07-06,2018-07-06,1
323,10-414,2018-07-08,2018-07-08,1
324,10-415,2018-07-09,2018-07-09,1
325,10-416,2018-07-10,2018-07-10,1
326,10-417,2018-07-12,2018-07-12,1
327,10-422,2018-07-17,2018-07-17,1
328,10-433,2018-08-02,2018-08-02,1
329,10-434,2018-08-03,2018-08-03,1
330,10-435,2018-08-05,2018-08-05,1
331,10-436,2018-08-12,2018-08-12,1
332,10-437,2018-08-07,2018-08-07,1
333,10-438,2018-08-04,2018-08-04,1
334,10-439,2018-08-06,2018-08-06,1
335,10-440,2018-08-09,2018-08-09,1
336,10-441,2018-08-10,2018-08-10,1
337,10-442,2018-08-11,2018-08-11,1
338,10-443,2018-08-23,2018-08-23,1
339,10-446,2018-08-17,2018-08-17,1
340,10-448,2018-08-21,2018-08-21,1
341,10-452,2018-08-26,2018-08-26,1
342,10-453,2018-08-13,2018-08-13,1
343,10-597,2019-07-08,2019-07-08,1
344,10-598,2019-07-09,2019-07-09,1
345,10-600,2019-07-12,2019-07-12,1
346,10-601,2019-07-13,2019-07-13,1
347,100,2002-05-15,2022-06-01,16
348,1001,2001-04-06,2022-04-27,14
349,101,2002-05-15,2022-06-01,10
350,102,2005-08-31,2019-05-25,2
351,1026,2008-02-16,2008-02-16,1
352,103,2005-08-31,2005-08-31,1
353,105,2008-05-08,2019-05-25,5
354,1053,2009-02-19,2011-02-17,3
355,1057,2016-02-17,2016-02-17,1
356,106,2003-05-18,2019-05-25,7
357,107,2017-05-10,2017-05-10,1
358,109,2019-05-25,2019-05-25,1
359,10A,2002-07-30,2004-07-30,6
360,10S,2002-06-22,2004-09-10,6
361,11,2001-04-06,2022-06-06,35
362,11-316,2018-07-03,2018-07-03,1
363,11-342,2018-08-06,2018-08-06,1
364,11-343,2018-08-07,2018-08-07,1
365,11-345,2018-08-09,2018-08-09,1
366,11-470,2019-07-14,2019-07-14,1
367,11-471,2019-07-12,2019-07-12,1
368,11-476,2019-07-21,2019-07-21,1
369,11-477,2019-07-22,2019-07-22,1
370,11-478,2019-07-24,2019-07-24,1
371,11-479,2019-07-26,2019-07-26,1
372,11-481,2019-07-28,2019-07-28,1
373,11-482,2019-07-29,2019-07-29,1
374,11-483,2019-07-30,2019-07-30,1
375,11-484,2019-08-01,2019-08-01,1
376,11-485,2019-08-02,2019-08-02,1
377,11-486,2019-08-03,2019-08-03,1
378,11-487,2019-08-04,2019-08-04,1
379,11-488,2019-08-05,2019-08-05,1
380,11-489,2019-08-06,2019-08-06,1
381,11-490,2019-08-09,2019-08-09,1
382,11-491,2019-08-10,2019-08-10,1
383,11-492,2019-08-11,2019-08-11,1
384,11-493,2019-08-12,2019-08-12,1
385,11-494,2019-08-13,2019-08-13,1
386,11-495,2019-08-16,2019-08-16,1
387,11-496,2019-08-17,2019-08-17,1
388,11-497,2019-08-18,2019-08-18,1
389,11-498,2019-08-19,2019-08-19,1
390,11-499,2019-08-20,2019-08-20,1
391,11-501,2019-08-24,2019-08-24,1
392,11-502,2019-08-26,2019-08-26,1
393,11-503,2019-08-25,2019-08-25,1
394,11-508,2019-07-04,2019-07-04,1
395,11-509,2019-07-05,2019-07-05,1
396,11-510,2019-07-06,2019-07-06,1
397,11-511,2019-07-07,2019-07-07,1
398,11-512,2019-07-08,2019-07-08,1
399,11-513,2019-07-09,2019-07-09,1
400,11-538,2019-08-15,2019-08-15,1
401,11-539,2019-08-16,2019-08-16,1
402,11-540,2019-08-17,2019-08-17,1
403,11-541,2019-08-20,2019-08-20,1
404,11-542,2019-08-19,2019-08-19,1
405,11-543,2019-08-18,2019-08-18,1
406,11-545,2019-08-23,2019-08-23,1
407,11-546,2019-08-24,2019-08-24,1
408,11-547,2019-08-26,2019-08-26,1
409,11-548,2019-08-25,2019-08-25,1
410,11-554,2019-07-05,2019-07-05,1
411,11-557,2019-07-08,2019-07-08,1
412,11-558,2019-07-09,2019-07-09,1
413,11-589,2019-08-23,2019-08-23,1
414,11-590,2019-08-24,2019-08-24,1
415,11-595,2019-07-05,2019-07-05,1
416,11-625,2019-08-16,2019-08-16,1
417,11-626,2019-08-17,2019-08-17,1
418,11-627,2019-08-18,2019-08-18,1
419,11-628,2019-08-19,2019-08-19,1
420,11-629,2019-08-20,2019-08-20,1
421,11-630,2019-08-23,2019-08-23,1
422,11-631,2019-08-24,2019-08-24,1
423,11-632,2019-08-25,2019-08-25,1
424,11-633,2019-08-26,2019-08-26,1
425,113,2001-05-11,2019-05-24,7
426,115,2003-05-21,2016-05-28,4
427,1156,2012-05-11,2016-02-15,2
428,1163,2012-05-09,2017-04-10,3
429,118,2003-05-21,2016-05-27,6
430,1185,2005-08-31,2005-08-31,1
431,1193,2005-09-01,2005-09-01,1
432,1194,2005-09-01,2005-09-01,1
433,1195,2005-09-01,2005-09-01,1
434,1196,2005-09-01,2005-09-01,1
435,12,2001-04-06,2022-08-12,36
436,12-460,2019-06-29,2019-06-29,1
437,12-461,2019-07-01,2019-07-01,1
438,12-462,2019-06-30,2019-06-30,1
439,12-463,2019-07-02,2019-07-02,1
440,12-465,2019-07-05,2019-07-05,1
441,12-466,2019-07-06,2019-07-06,1
442,12-467,2019-07-07,2019-07-07,1
443,12-472,2019-07-15,2019-07-15,1
444,12-473,2019-07-13,2019-07-13,1
445,12-474,2019-07-16,2019-07-16,1
446,12-475,2019-07-19,2019-07-19,1
447,12-504,2019-08-26,2019-08-26,1
448,12-528,2019-08-01,2019-08-01,1
449,12-529,2019-08-02,2019-08-02,1
450,12-530,2019-08-03,2019-08-03,1
451,12-531,2019-08-04,2019-08-04,1
452,12-532,2019-08-07,2019-08-07,1
453,12-534,2019-08-09,2019-08-09,1
454,12-535,2019-08-08,2019-08-08,1
455,12-536,2019-08-11,2019-08-11,1
456,12-537,2019-08-13,2019-08-13,1
457,12-549,2019-06-29,2019-06-29,1
458,12-634,2019-06-30,2019-06-30,1
459,12-635,2019-07-01,2019-07-01,1
460,12-636,2019-07-02,2019-07-02,1
461,12-637,2019-07-04,2019-07-04,1
462,12-638,2019-07-05,2019-07-05,1
463,12-639,2019-07-06,2019-07-06,1
464,12-640,2019-07-07,2019-07-07,1
465,12-641,2019-07-08,2019-07-08,1
466,12-642,2019-07-11,2019-07-11,1
467,12-643,2019-07-12,2019-07-12,1
468,12-644,2019-07-13,2019-07-13,1
469,12-645,2019-07-14,2019-07-14,1
470,12-646,2019-07-15,2019-07-15,1
471,12-647,2019-07-16,2019-07-16,1
472,12-648,2019-07-18,2019-07-18,1
473,12-649,2019-07-19,2019-07-19,1
474,12-650,2019-07-20,2019-07-20,1
475,12-651,2019-07-21,2019-07-21,1
476,12-652,2019-07-22,2019-07-22,1
477,12-653,2019-07-27,2019-07-27,1
478,12-654,2019-07-25,2019-07-25,1
479,12-655,2019-07-26,2019-07-26,1
480,12-656,2019-07-30,2019-07-30,1
481,12-657,2019-07-28,2019-07-28,1
482,12-658,2019-08-05,2019-08-05,1
483,12-659,2019-08-03,2019-08-03,1
484,12-660,2019-08-11,2019-08-11,1
485,12-662,2019-08-09,2019-08-09,1
486,12-663,2019-08-08,2019-08-08,1
487,12-664,2019-08-10,2019-08-10,1
488,12-665,2019-08-12,2019-08-12,1
489,12-666,2019-08-04,2019-08-04,1
490,12-667,2019-08-01,2019-08-01,1
491,12-668,2019-08-02,2019-08-02,1
492,12-669,2019-08-06,2019-08-06,1
493,12-670,2019-08-15,2019-08-15,1
494,12-671,2019-08-16,2019-08-16,1
495,12-672,2019-08-17,2019-08-17,1
496,12-673,2019-08-18,2019-08-18,1
497,12-674,2019-08-19,2019-08-19,1
498,12-675,2019-08-20,2019-08-20,1
499,12-676,2019-08-23,2019-08-23,1
500,12-677,2019-08-25,2019-08-25,1
501,12-678,2019-08-24,2019-08-24,1
502,1207,2012-05-08,2012-05-08,1
503,1208,2013-02-22,2016-02-17,2
504,1209,2007-04-17,2007-04-17,1
505,1210,2007-04-17,2016-02-18,3
506,1211,2007-04-17,2007-04-17,1
507,1212,2007-04-17,2007-04-17,1
508,1213,2007-04-17,2007-04-17,1
509,1214,2007-04-17,2007-04-17,1
510,1215,2007-04-17,2007-04-17,1
511,1216,2007-04-17,2007-04-17,1
512,1217,2007-04-17,2007-04-17,1
513,1218,2007-04-17,2007-04-17,1
514,1219,2007-04-18,2007-04-18,1
515,122,2004-05-09,2017-05-22,4
516,1220,2007-04-18,2007-04-18,1
517,1221,2007-04-18,2007-04-18,1
518,1222,2007-04-18,2007-04-18,1
519,1223,2007-04-18,2007-04-18,1
520,1236,2009-04-24,2017-05-08,11
521,1237,2009-04-24,2022-08-16,13
522,1238,2009-04-23,2015-07-22,10
523,1239,2009-04-23,2015-07-22,9
524,1240,2012-02-14,2015-07-22,9
525,125,2001-05-14,2016-05-28,5
526,1257,2012-05-02,2015-07-22,8
527,1262,2012-05-08,2012-05-08,1
528,127,2001-05-12,2016-05-28,7
529,1290,2010-02-18,2011-02-18,2
530,1292,2012-05-08,2012-05-08,1
531,1297,2017-06-10,2017-06-10,1
532,12B,2002-07-30,2004-06-10,6
533,13,2001-04-02,2022-05-31,22
534,13-514,2019-07-12,2019-07-12,1
535,13-515,2019-07-13,2019-07-13,1
536,13-516,2019-07-14,2019-07-14,1
537,13-517,2019-07-16,2019-07-16,1
538,13-518,2019-07-17,2019-07-17,1
539,13-519,2019-07-15,2019-07-15,1
540,13-520,2019-07-18,2019-07-18,1
541,13-521,2019-07-20,2019-07-20,1
542,13-522,2019-07-21,2019-07-21,1
543,13-523,2019-07-23,2019-07-23,1
544,13-524,2019-07-28,2019-07-28,1
545,13-525,2019-07-26,2019-07-26,1
546,13-526,2019-07-25,2019-07-25,1
547,13-527,2019-07-27,2019-07-27,1
548,13-559,2019-07-12,2019-07-12,1
549,13-560,2019-07-13,2019-07-13,1
550,13-561,2019-07-14,2019-07-14,1
551,13-562,2019-07-15,2019-07-15,1
552,13-563,2019-07-16,2019-07-16,1
553,13-564,2019-07-17,2019-07-17,1
554,13-565,2019-07-18,2019-07-18,1
555,13-566,2019-07-20,2019-07-20,1
556,13-567,2019-07-21,2019-07-21,1
557,13-568,2019-07-23,2019-07-23,1
558,13-569,2019-07-24,2019-07-24,1
559,13-586,2019-08-16,2019-08-16,1
560,13-587,2019-08-17,2019-08-17,1
561,13-588,2019-08-21,2019-08-21,1
562,13-679,2019-07-24,2019-07-24,1
563,130,2003-05-18,2016-05-28,3
564,1317,2008-03-31,2008-03-31,1
565,1318,2008-03-31,2008-03-31,1
566,1319,2008-03-31,2008-03-31,1
567,1320,2008-04-07,2008-04-07,1
568,1321,2008-04-07,2008-04-07,1
569,1322,2008-04-07,2008-04-07,1
570,1323,2008-04-07,2008-04-07,1
571,1324,2008-04-07,2008-04-07,1
572,1325,2008-04-02,2008-04-02,1
573,1326,2008-04-02,2013-02-22,4
574,1327,2008-04-02,2008-04-02,1
575,1328,2008-04-02,2008-04-02,1
576,1329,2008-04-02,2008-04-02,1
577,133,2019-05-24,2019-05-24,1
578,1330,2008-04-02,2008-04-02,1
579,1331,2008-04-02,2008-04-02,1
580,1332,2008-04-02,2008-04-02,1
581,1339,2012-02-16,2012-02-16,1
582,135,2019-05-25,2019-05-25,1
583,136,2019-05-25,2019-05-25,1
584,1365,2013-02-22,2013-02-22,1
585,137,2019-05-25,2019-05-25,1
586,1370,2014-03-05,2014-03-05,1
587,138,2007-05-10,2019-05-24,6
588,139,2001-05-12,2019-05-24,9
589,13B,2002-07-31,2004-09-19,6
590,14,2001-04-02,2022-04-19,18
591,14-570,2019-08-14,2019-08-14,1
592,14-584,2019-07-26,2019-07-26,1
593,14-585,2019-08-12,2019-08-12,1
594,140,2007-05-10,2019-05-24,5
595,141,2007-05-09,2007-05-09,1
596,1431,2019-08-02,2019-08-02,1
597,144,2002-05-15,2002-05-15,1
598,1461,2017-05-10,2017-05-10,1
599,1462,2017-05-10,2017-05-10,1
600,1463,2017-05-10,2017-05-10,1
601,1464,2017-05-10,2017-05-10,1
602,1465,2017-05-10,2017-05-10,1
603,1466,2017-06-10,2017-06-10,1
604,149,2008-05-09,2016-05-30,3
605,1490,2013-04-17,2013-08-27,2
606,15,2001-04-02,2022-06-05,21
607,152,2003-05-19,2013-05-19,4
608,1533,2022-08-16,2022-08-16,1
609,155,2001-05-12,2013-05-19,4
610,157,2001-05-12,2013-05-17,4
611,16,2000-05-08,2022-06-05,17
612,160,2003-05-21,2016-05-28,4
613,1614,2022-06-06,2022-06-06,1
614,164,2001-05-14,2016-05-28,7
615,169,2005-06-04,2016-05-28,5
616,16S,2002-06-21,2004-05-10,6
617,17,2001-04-03,2022-08-10,38
618,17-012,2017-07-29,2017-07-29,1
619,17-017,2017-07-28,2017-07-28,1
620,17-018,2017-07-27,2017-07-27,1
621,17-027,2017-07-25,2017-07-25,1
622,17-034,2017-07-16,2017-07-16,1
623,17-038,2017-07-14,2017-07-14,1
624,17-041,2017-07-31,2017-07-31,1
625,17-042,2017-07-21,2017-07-21,1
626,17-043,2017-07-20,2017-07-20,1
627,17-044,2017-08-03,2017-08-03,1
628,17-048,2017-08-06,2017-08-06,1
629,17-050,2017-08-11,2017-08-11,1
630,17-053,2017-08-05,2017-08-05,1
631,17-054,2017-07-31,2017-07-31,1
632,17-056,2017-08-03,2017-08-03,1
633,17-058,2017-08-04,2017-08-04,1
634,17-059,2017-08-07,2017-08-07,1
635,17-060,2017-08-01,2017-08-01,1
636,17-061,2017-08-10,2017-08-10,1
637,17-062,2017-08-11,2017-08-11,1
638,17-063,2017-08-12,2017-08-12,1
639,17-064,2017-08-13,2017-08-13,1
640,17-065,2017-07-28,2017-07-28,1
