,Station_ID,Start,End,Num_Days
205,08-163,2017-07-27,2017-07-27,1
206,08-164,2017-07-29,2017-07-29,1
207,08-168,2017-09-06,2017-09-06,1
208,08-169,2017-07-30,2017-07-30,1
209,08-170,2017-09-05,2017-09-05,1
210,08-172,2017-08-19,2017-08-19,1
211,08-175,2017-08-18,2017-08-18,1
212,08-177,2017-09-04,2017-09-04,1
213,08-179,2017-08-01,2017-08-01,1
214,08-180,2017-08-03,2017-08-03,1
215,08-181,2017-08-26,2017-08-26,1
216,08-182,2017-08-24,2017-08-24,1
217,08-183,2017-08-04,2017-08-04,1
218,08-184,2017-08-05,2017-08-05,1
219,08-185,2017-08-25,2017-08-25,1
220,08-186,2017-08-20,2017-08-20,1
221,08-187,2017-07-24,2017-07-24,1
222,08-188,2017-08-07,2017-08-07,1
223,08-189,2017-08-11,2017-08-11,1
224,08-190,2017-08-21,2017-08-21,1
225,08-191,2017-08-22,2017-08-22,1
226,08-192,2017-08-08,2017-08-08,1
227,08-193,2017-08-12,2017-08-12,1
228,08-194,2017-07-20,2017-07-20,1
229,08-195,2017-07-27,2017-07-27,1
230,08-197,2017-07-25,2017-07-25,1
231,08-202,2017-07-23,2017-07-23,1
232,08-203,2017-07-21,2017-07-21,1
233,08-204,2017-07-30,2017-07-30,1
234,08-205,2017-07-28,2017-07-28,1
235,08-206,2017-07-31,2017-07-31,1
236,08-207,2017-07-29,2017-07-29,1
237,08-208,2017-08-13,2017-08-13,1
238,08-209,2017-08-01,2017-08-01,1
239,08-210,2017-08-14,2017-08-14,1
240,08-211,2017-08-08,2017-08-08,1
241,08-212,2017-08-07,2017-08-07,1
242,08-213,2017-08-03,2017-08-03,1
243,08-214,2017-09-07,2017-09-07,1
244,08-215,2017-08-15,2017-08-15,1
245,08-216,2017-08-06,2017-08-06,1
246,08-218,2017-08-04,2017-08-04,1
247,08-219,2017-09-04,2017-09-04,1
248,09-286,2018-07-20,2018-07-20,1
249,09-287,2018-07-21,2018-07-21,1
250,09-288,2018-07-22,2018-07-22,1
251,09-290,2018-07-23,2018-07-23,1
252,09-292,2018-07-27,2018-07-27,1
253,09-296,2018-08-03,2018-08-03,1
254,09-297,2018-08-02,2018-08-02,1
255,09-298,2018-08-05,2018-08-05,1
256,09-299,2018-08-04,2018-08-04,1
257,09-300,2018-08-06,2018-08-06,1
258,09-302,2018-08-09,2018-08-09,1
259,09-367,2018-07-08,2018-07-08,1
260,09-369,2018-07-10,2018-07-10,1
261,09-370,2018-07-12,2018-07-12,1
262,09-371,2018-07-13,2018-07-13,1
263,09-372,2018-07-14,2018-07-14,1
264,09-373,2018-07-15,2018-07-15,1
265,09-374,2018-07-17,2018-07-17,1
266,09-375,2018-07-19,2018-07-19,1
267,09-376,2018-07-20,2018-07-20,1
268,09-377,2018-07-21,2018-07-21,1
269,09-378,2018-07-22,2018-07-22,1
270,09-379,2018-07-23,2018-07-23,1
271,09-380,2018-07-24,2018-07-24,1
272,09-381,2018-07-26,2018-07-26,1
273,09-382,2018-07-27,2018-07-27,1
274,09-383,2018-07-28,2018-07-28,1
275,09-384,2018-07-29,2018-07-29,1
276,09-385,2018-07-30,2018-07-30,1
277,09-391,2018-08-07,2018-08-07,1
278,09-392,2018-08-09,2018-08-09,1
279,09-393,2018-08-10,2018-08-10,1
280,09-394,2018-08-11,2018-08-11,1
281,09-395,2018-08-12,2018-08-12,1
282,09-396,2018-08-13,2018-08-13,1
283,09-397,2018-08-14,2018-08-14,1
284,09-403,2018-08-02,2018-08-02,1
285,09-408,2018-07-01,2018-07-01,1
286,09-409,2018-07-03,2018-07-03,1
287,09-410,2018-07-05,2018-07-05,1
288,09-411,2018-07-02,2018-07-02,1
289,09-413,2018-07-07,2018-07-07,1
290,09-418,2018-07-13,2018-07-13,1
291,09-419,2018-07-14,2018-07-14,1
292,09-420,2018-07-15,2018-07-15,1
293,09-421,2018-07-16,2018-07-16,1
294,09-423,2018-07-20,2018-07-20,1
295,09-424,2018-07-21,2018-07-21,1
296,09-425,2018-07-22,2018-07-22,1
297,09-426,2018-07-24,2018-07-24,1
298,09-427,2018-07-26,2018-07-26,1
299,09-428,2018-07-27,2018-07-27,1
300,09-429,2018-08-25,2018-08-25,1
301,09-430,2018-07-28,2018-07-28,1
302,09-431,2018-07-29,2018-07-29,1
303,09-432,2018-07-31,2018-07-31,1
304,09-447,2018-08-20,2018-08-20,1
305,09-449,2018-08-24,2018-08-24,1
306,09-450,2018-08-19,2018-08-19,1
307,09-451,2018-08-18,2018-08-18,1
308,09-454,2018-08-27,2018-08-27,1
309,09-596,2019-07-07,2019-07-07,1
310,09-602,2019-07-16,2019-07-16,1
311,09-603,2019-07-15,2019-07-15,1
312,09-604,2019-07-20,2019-07-20,1
313,09-605,2019-07-23,2019-07-23,1
314,09-606,2019-07-22,2019-07-22,1
315,09-607,2019-07-21,2019-07-21,1
316,09-608,2019-07-19,2019-07-19,1
317,10-276,2018-07-07,2018-07-07,1
318,10-277,2018-07-10,2018-07-10,1
319,10-278,2018-07-09,2018-07-09,1
320,10-280,2018-07-12,2018-07-12,1
321,10-281,2018-07-08,2018-07-08,1
322,10-283,2018-07-15,2018-07-15,1
323,10-284,2018-07-16,2018-07-16,1
324,10-285,2018-07-17,2018-07-17,1
325,10-301,2018-08-08,2018-08-08,1
326,10-346,2018-08-11,2018-08-11,1
327,10-347,2018-08-13,2018-08-13,1
328,10-348,2018-08-12,2018-08-12,1
329,10-349,2018-08-16,2018-08-16,1
330,10-350,2018-08-17,2018-08-17,1
331,10-351,2018-08-18,2018-08-18,1
332,10-352,2018-08-19,2018-08-19,1
333,10-353,2018-08-20,2018-08-20,1
334,10-354,2018-08-21,2018-08-21,1
335,10-355,2018-08-23,2018-08-23,1
336,10-356,2018-08-24,2018-08-24,1
337,10-357,2018-08-25,2018-08-25,1
338,10-358,2018-08-28,2018-08-28,1
339,10-359,2018-08-29,2018-08-29,1
340,10-360,2018-08-27,2018-08-27,1
341,10-361,2018-08-26,2018-08-26,1
342,10-362,2018-07-02,2018-07-02,1
343,10-364,2018-07-04,2018-07-04,1
344,10-365,2018-07-06,2018-07-06,1
345,10-386,2018-08-03,2018-08-03,1
346,10-387,2018-08-24,2018-08-24,1
347,10-388,2018-08-04,2018-08-04,1
348,10-389,2018-08-05,2018-08-05,1
349,10-390,2018-08-06,2018-08-06,1
350,10-398,2018-08-17,2018-08-17,1
351,10-399,2018-08-18,2018-08-18,1
352,10-400,2018-08-26,2018-08-26,1
353,10-401,2018-08-23,2018-08-23,1
354,10-402,2018-08-21,2018-08-21,1
355,10-404,2018-08-19,2018-08-19,1
356,10-406,2018-08-25,2018-08-25,1
357,10-407,2018-08-27,2018-08-27,1
358,10-412,2018-07-06,2018-07-06,1
359,10-414,2018-07-08,2018-07-08,1
360,10-415,2018-07-09,2018-07-09,1
361,10-416,2018-07-10,2018-07-10,1
362,10-417,2018-07-12,2018-07-12,1
363,10-422,2018-07-17,2018-07-17,1
364,10-433,2018-08-02,2018-08-02,1
365,10-434,2018-08-03,2018-08-03,1
366,10-435,2018-08-05,2018-08-05,1
367,10-436,2018-08-12,2018-08-12,1
368,10-438,2018-08-04,2018-08-04,1
369,10-439,2018-08-06,2018-08-06,1
370,10-440,2018-08-09,2018-08-09,1
371,10-441,2018-08-10,2018-08-10,1
372,10-442,2018-08-11,2018-08-11,1
373,10-443,2018-08-23,2018-08-23,1
374,10-444,2018-08-16,2018-08-16,1
375,10-445,2018-08-14,2018-08-14,1
376,10-446,2018-08-17,2018-08-17,1
377,10-448,2018-08-21,2018-08-21,1
378,10-452,2018-08-26,2018-08-26,1
379,10-453,2018-08-13,2018-08-13,1
380,10-597,2019-07-08,2019-07-08,1
381,10-598,2019-07-09,2019-07-09,1
382,10-599,2019-07-11,2019-07-11,1
383,10-600,2019-07-12,2019-07-12,1
384,10-601,2019-07-13,2019-07-13,1
385,11-316,2018-07-03,2018-07-03,1
386,11-317,2018-07-05,2018-07-05,1
387,11-342,2018-08-06,2018-08-06,1
388,11-343,2018-08-07,2018-08-07,1
389,11-344,2018-08-10,2018-08-10,1
390,11-345,2018-08-09,2018-08-09,1
391,11-470,2019-07-14,2019-07-14,1
392,11-471,2019-07-12,2019-07-12,1
393,11-476,2019-07-21,2019-07-21,1
394,11-477,2019-07-22,2019-07-22,1
395,11-478,2019-07-24,2019-07-24,1
396,11-479,2019-07-26,2019-07-26,1
397,11-480,2019-07-27,2019-07-27,1
398,11-481,2019-07-28,2019-07-28,1
399,11-482,2019-07-29,2019-07-29,1
400,11-483,2019-07-30,2019-07-30,1
401,11-484,2019-08-01,2019-08-01,1
402,11-485,2019-08-02,2019-08-02,1
403,11-486,2019-08-03,2019-08-03,1
404,11-487,2019-08-04,2019-08-04,1
405,11-488,2019-08-05,2019-08-05,1
406,11-489,2019-08-06,2019-08-06,1
407,11-490,2019-08-09,2019-08-09,1
408,11-491,2019-08-10,2019-08-10,1
409,11-492,2019-08-11,2019-08-11,1
410,11-493,2019-08-12,2019-08-12,1
411,11-494,2019-08-13,2019-08-13,1
412,11-495,2019-08-16,2019-08-16,1
413,11-496,2019-08-17,2019-08-17,1
414,11-497,2019-08-18,2019-08-18,1
415,11-498,2019-08-19,2019-08-19,1
416,11-499,2019-08-20,2019-08-20,1
417,11-500,2019-08-22,2019-08-22,1
418,11-501,2019-08-24,2019-08-24,1
419,11-502,2019-08-26,2019-08-26,1
420,11-503,2019-08-25,2019-08-25,1
421,11-508,2019-07-04,2019-07-04,1
422,11-509,2019-07-05,2019-07-05,1
423,11-510,2019-07-06,2019-07-06,1
424,11-511,2019-07-07,2019-07-07,1
425,11-512,2019-07-08,2019-07-08,1
426,11-513,2019-07-09,2019-07-09,1
427,11-538,2019-08-15,2019-08-15,1
428,11-539,2019-08-16,2019-08-16,1
429,11-540,2019-08-17,2019-08-17,1
430,11-541,2019-08-20,2019-08-20,1
431,11-542,2019-08-19,2019-08-19,1
432,11-543,2019-08-18,2019-08-18,1
433,11-544,2019-08-22,2019-08-22,1
434,11-545,2019-08-23,2019-08-23,1
435,11-546,2019-08-24,2019-08-24,1
436,11-547,2019-08-26,2019-08-26,1
437,11-548,2019-08-25,2019-08-25,1
438,11-554,2019-07-05,2019-07-05,1
439,11-556,2019-07-07,2019-07-07,1
440,11-557,2019-07-08,2019-07-08,1
441,11-558,2019-07-09,2019-07-09,1
442,11-589,2019-08-23,2019-08-23,1
443,11-590,2019-08-24,2019-08-24,1
444,11-595,2019-07-05,2019-07-05,1
445,11-625,2019-08-16,2019-08-16,1
446,11-626,2019-08-17,2019-08-17,1
447,11-627,2019-08-18,2019-08-18,1
448,11-628,2019-08-19,2019-08-19,1
449,11-629,2019-08-20,2019-08-20,1
450,11-630,2019-08-23,2019-08-23,1
451,11-631,2019-08-24,2019-08-24,1
452,11-632,2019-08-25,2019-08-25,1
453,11-633,2019-08-26,2019-08-26,1
454,12-460,2019-06-29,2019-06-29,1
455,12-461,2019-07-01,2019-07-01,1
456,12-462,2019-06-30,2019-06-30,1
457,12-463,2019-07-02,2019-07-02,1
458,12-464,2019-07-03,2019-07-03,1
459,12-465,2019-07-05,2019-07-05,1
460,12-466,2019-07-06,2019-07-06,1
461,12-467,2019-07-07,2019-07-07,1
462,12-472,2019-07-15,2019-07-15,1
463,12-473,2019-07-13,2019-07-13,1
464,12-474,2019-07-16,2019-07-16,1
465,12-475,2019-07-19,2019-07-19,1
466,12-504,2019-08-26,2019-08-26,1
467,12-528,2019-08-01,2019-08-01,1
468,12-529,2019-08-02,2019-08-02,1
469,12-530,2019-08-03,2019-08-03,1
470,12-531,2019-08-04,2019-08-04,1
471,12-532,2019-08-07,2019-08-07,1
472,12-533,2019-08-10,2019-08-10,1
473,12-534,2019-08-09,2019-08-09,1
474,12-535,2019-08-08,2019-08-08,1
475,12-536,2019-08-11,2019-08-11,1
476,12-537,2019-08-13,2019-08-13,1
477,12-549,2019-06-29,2019-06-29,1
478,12-634,2019-06-30,2019-06-30,1
479,12-635,2019-07-01,2019-07-01,1
480,12-636,2019-07-02,2019-07-02,1
481,12-637,2019-07-04,2019-07-04,1
482,12-638,2019-07-05,2019-07-05,1
483,12-639,2019-07-06,2019-07-06,1
484,12-640,2019-07-07,2019-07-07,1
485,12-641,2019-07-08,2019-07-08,1
486,12-642,2019-07-11,2019-07-11,1
487,12-643,2019-07-12,2019-07-12,1
488,12-644,2019-07-13,2019-07-13,1
489,12-645,2019-07-14,2019-07-14,1
490,12-646,2019-07-15,2019-07-15,1
491,12-647,2019-07-16,2019-07-16,1
492,12-648,2019-07-18,2019-07-18,1
493,12-649,2019-07-19,2019-07-19,1
494,12-650,2019-07-20,2019-07-20,1
495,12-651,2019-07-21,2019-07-21,1
496,12-652,2019-07-22,2019-07-22,1
497,12-653,2019-07-27,2019-07-27,1
498,12-654,2019-07-25,2019-07-25,1
499,12-655,2019-07-26,2019-07-26,1
500,12-656,2019-07-30,2019-07-30,1
501,12-657,2019-07-28,2019-07-28,1
502,12-658,2019-08-05,2019-08-05,1
503,12-659,2019-08-03,2019-08-03,1
504,12-660,2019-08-11,2019-08-11,1
505,12-661,2019-08-13,2019-08-13,1
506,12-662,2019-08-09,2019-08-09,1
507,12-663,2019-08-08,2019-08-08,1
508,12-664,2019-08-10,2019-08-10,1
509,12-665,2019-08-12,2019-08-12,1
510,12-666,2019-08-04,2019-08-04,1
511,12-667,2019-08-01,2019-08-01,1
512,12-668,2019-08-02,2019-08-02,1
513,12-669,2019-08-06,2019-08-06,1
514,12-670,2019-08-15,2019-08-15,1
515,12-671,2019-08-16,2019-08-16,1
516,12-672,2019-08-17,2019-08-17,1
517,12-673,2019-08-18,2019-08-18,1
518,12-674,2019-08-19,2019-08-19,1
519,12-675,2019-08-20,2019-08-20,1
520,12-676,2019-08-23,2019-08-23,1
521,12-677,2019-08-25,2019-08-25,1
522,12-678,2019-08-24,2019-08-24,1
523,13-514,2019-07-12,2019-07-12,1
524,13-515,2019-07-13,2019-07-13,1
525,13-516,2019-07-14,2019-07-14,1
526,13-517,2019-07-16,2019-07-16,1
527,13-518,2019-07-17,2019-07-17,1
528,13-519,2019-07-15,2019-07-15,1
529,13-520,2019-07-18,2019-07-18,1
530,13-521,2019-07-20,2019-07-20,1
531,13-522,2019-07-21,2019-07-21,1
532,13-523,2019-07-23,2019-07-23,1
533,13-524,2019-07-28,2019-07-28,1
534,13-525,2019-07-26,2019-07-26,1
535,13-526,2019-07-25,2019-07-25,1
536,13-527,2019-07-27,2019-07-27,1
537,13-559,2019-07-12,2019-07-12,1
538,13-560,2019-07-13,2019-07-13,1
539,13-561,2019-07-14,2019-07-14,1
540,13-562,2019-07-15,2019-07-15,1
541,13-563,2019-07-16,2019-07-16,1
542,13-564,2019-07-17,2019-07-17,1
543,13-565,2019-07-18,2019-07-18,1
544,13-566,2019-07-20,2019-07-20,1
545,13-567,2019-07-21,2019-07-21,1
546,13-568,2019-07-23,2019-07-23,1
547,13-569,2019-07-24,2019-07-24,1
548,13-586,2019-08-16,2019-08-16,1
549,13-587,2019-08-17,2019-08-17,1
550,13-588,2019-08-21,2019-08-21,1
551,13-679,2019-07-24,2019-07-24,1
552,14-570,2019-08-14,2019-08-14,1
553,14-571,2019-07-27,2019-07-27,1
554,14-584,2019-07-26,2019-07-26,1
555,14-585,2019-08-12,2019-08-12,1
556,17-012,2017-07-29,2017-07-29,1
557,17-017,2017-07-28,2017-07-28,1
558,17-018,2017-07-27,2017-07-27,1
559,17-027,2017-07-25,2017-07-25,1
560,17-038,2017-07-14,2017-07-14,1
561,17-041,2017-07-31,2017-07-31,1
562,17-042,2017-07-21,2017-07-21,1
563,17-043,2017-07-20,2017-07-20,1
564,17-044,2017-08-03,2017-08-03,1
565,17-048,2017-08-06,2017-08-06,1
566,17-050,2017-08-11,2017-08-11,1
567,17-053,2017-08-05,2017-08-05,1
568,17-054,2017-07-31,2017-07-31,1
569,17-056,2017-08-03,2017-08-03,1
570,17-058,2017-08-04,2017-08-04,1
571,17-059,2017-08-07,2017-08-07,1
572,17-060,2017-08-01,2017-08-01,1
573,17-061,2017-08-10,2017-08-10,1
574,17-062,2017-08-11,2017-08-11,1
575,17-063,2017-08-12,2017-08-12,1
576,17-064,2017-08-13,2017-08-13,1
577,17-065,2017-07-28,2017-07-28,1
578,17-067,2017-08-01,2017-08-01,1
579,17-068,2017-07-13,2017-07-13,1
580,17-069,2017-07-12,2017-07-12,1
581,17-070,2017-07-29,2017-07-29,1
582,17-072,2017-08-05,2017-08-05,1
583,17-073,2017-08-08,2017-08-08,1
584,17-074,2017-08-06,2017-08-06,1
585,17-075,2017-08-07,2017-08-07,1
586,17-076,2017-07-30,2017-07-30,1
587,17-077,2017-08-04,2017-08-04,1
588,17-078,2017-07-27,2017-07-27,1
589,17-079,2017-07-24,2017-07-24,1
590,17-081,2017-07-25,2017-07-25,1
591,17-082,2017-07-11,2017-07-11,1
592,17-084,2017-07-21,2017-07-21,1
593,17-086,2017-07-20,2017-07-20,1
594,17-087,2017-07-11,2017-07-11,1
595,17-088,2017-07-22,2017-07-22,1
596,17-089,2017-07-12,2017-07-12,1
597,17-090,2017-08-22,2017-08-22,1
598,17-091,2017-08-25,2017-08-25,1
599,17-092,2017-07-18,2017-07-18,1
600,17-093,2017-07-19,2017-07-19,1
601,17-094,2017-08-26,2017-08-26,1
602,17-098,2017-08-24,2017-08-24,1
603,17-099,2017-07-11,2017-07-11,1
604,17-105,2017-08-27,2017-08-27,1
605,17-106,2017-08-29,2017-08-29,1
606,17-107,2017-08-30,2017-08-30,1
607,17-108,2017-07-12,2017-07-12,1
608,17-109,2017-07-10,2017-07-10,1
609,17-110,2017-07-13,2017-07-13,1
610,17-111,2017-07-10,2017-07-10,1
611,17-112,2017-08-31,2017-08-31,1
612,17-113,2017-08-28,2017-08-28,1
613,17-114,2017-07-10,2017-07-10,1
614,17-116,2017-07-15,2017-07-15,1
615,17-117,2017-07-14,2017-07-14,1
616,17-121,2017-07-10,2017-07-10,1
617,17-122,2017-07-12,2017-07-12,1
618,18-318,2018-07-06,2018-07-06,1
619,18-319,2018-07-07,2018-07-07,1
620,18-320,2018-07-08,2018-07-08,1
621,18-321,2018-07-09,2018-07-09,1
622,18-322,2018-07-10,2018-07-10,1
623,18-323,2018-07-12,2018-07-12,1
624,18-324,2018-07-13,2018-07-13,1
625,18-325,2018-07-15,2018-07-15,1
626,18-326,2018-07-14,2018-07-14,1
627,18-327,2018-07-16,2018-07-16,1
628,18-328,2018-07-19,2018-07-19,1
629,18-329,2018-07-20,2018-07-20,1
630,18-330,2018-07-21,2018-07-21,1
631,18-331,2018-07-22,2018-07-22,1
632,18-332,2018-07-24,2018-07-24,1
633,18-333,2018-07-26,2018-07-26,1
