,Station_ID,P_Start,P_End,Num_Days
186,214907,2022-06-20,2022-06-20,1
187,214907,2022-07-12,2022-07-12,1
188,214907,2022-08-17,2022-08-17,1
189,214907,2022-09-14,2022-09-14,1
190,214907,2022-10-12,2022-10-12,1
191,214907,2022-11-18,2022-11-18,1
192,214907,2022-12-14,2022-12-14,1
193,460196,2017-08-03,2017-08-03,1
194,460197,2018-07-24,2018-07-24,1
195,460198,2019-07-06,2019-07-06,1
196,460199,2018-07-15,2018-07-15,1
197,460200,2019-07-15,2019-07-15,1
198,460201,2018-07-09,2018-07-09,1
199,460202,2018-08-06,2018-08-06,1
200,460203,2019-08-02,2019-08-02,1
201,460204,2018-07-01,2018-07-01,1
202,460205,2018-08-10,2018-08-10,1
203,460206,2017-08-26,2017-08-26,1
204,460207,2019-08-10,2019-08-10,1
205,460208,2019-07-12,2019-07-12,1
206,460209,2018-08-20,2018-08-20,1
207,460210,2018-07-14,2018-07-14,1
208,460211,2018-07-22,2018-07-22,1
209,460212,2018-08-20,2018-08-20,1
210,460213,2018-07-26,2018-07-26,1
211,460214,2019-08-23,2019-08-23,1
212,460215,2017-08-13,2017-08-13,1
213,460216,2019-08-01,2019-08-01,1
214,460217,2017-07-14,2017-07-14,1
215,460218,2018-07-04,2018-07-04,1
216,460219,2019-07-12,2019-07-12,1
217,460220,2017-09-08,2017-09-08,1
218,460221,2018-08-23,2018-08-23,1
219,460222,2019-08-03,2019-08-03,1
220,460223,2017-08-10,2017-08-10,1
221,460224,2018-07-10,2018-07-10,1
222,460225,2018-08-19,2018-08-19,1
223,460226,2019-08-03,2019-08-03,1
224,460227,2018-07-13,2018-07-13,1
225,460228,2017-09-09,2017-09-09,1
226,460229,2019-08-06,2019-08-06,1
227,460230,2019-07-20,2019-07-20,1
228,460231,2018-07-12,2018-07-12,1
229,460232,2018-07-05,2018-07-05,1
230,460233,2018-07-12,2018-07-12,1
231,460234,2017-08-12,2017-08-12,1
232,460235,2018-08-23,2018-08-23,1
233,460236,2019-08-01,2019-08-01,1
234,460237,2018-08-30,2018-08-30,1
235,460238,2018-07-21,2018-07-21,1
236,460239,2019-08-10,2019-08-10,1
237,460240,2018-07-02,2018-07-02,1
238,460241,2019-08-03,2019-08-03,1
239,460242,2019-07-28,2019-07-28,1
240,460243,2017-08-28,2017-08-28,1
241,460244,2018-08-25,2018-08-25,1
242,460245,2019-07-20,2019-07-20,1
243,460246,2019-07-02,2019-07-02,1
244,460247,2017-09-02,2017-09-02,1
245,460248,2018-08-23,2018-08-23,1
246,460249,2019-07-23,2019-07-23,1
247,460250,2019-08-02,2019-08-02,1
248,460251,2017-08-25,2017-08-25,1
249,460252,2018-07-31,2018-07-31,1
250,460253,2017-07-29,2017-07-29,1
251,460254,2017-08-12,2017-08-12,1
252,460255,2017-08-05,2017-08-05,1
253,460256,2017-08-02,2017-08-02,1
254,460257,2018-07-30,2018-07-30,1
255,460258,2019-07-03,2019-07-03,1
256,460259,2018-08-29,2018-08-29,1
257,460260,2018-07-28,2018-07-28,1
258,460261,2017-07-14,2017-07-14,1
259,460262,2018-07-02,2018-07-02,1
260,460263,2017-08-28,2017-08-28,1
261,460264,2017-08-31,2017-08-31,1
262,460265,2018-07-05,2018-07-05,1
263,460266,2019-07-25,2019-07-25,1
264,460267,2019-07-30,2019-07-30,1
265,460268,2017-07-21,2017-07-21,1
266,460269,2017-08-27,2017-08-27,1
267,460270,2019-08-04,2019-08-04,1
268,460271,2017-08-13,2017-08-13,1
269,460272,2019-07-13,2019-07-13,1
270,460273,2017-09-10,2017-09-10,1
271,460274,2019-08-05,2019-08-05,1
272,460275,2018-08-06,2018-08-06,1
273,460276,2018-08-02,2018-08-02,1
274,460277,2019-07-07,2019-07-07,1
275,460278,2018-08-18,2018-08-18,1
276,460279,2018-08-17,2018-08-17,1
277,460280,2017-08-25,2017-08-25,1
278,460281,2018-07-30,2018-07-30,1
279,460282,2017-08-30,2017-08-30,1
280,460283,2017-08-15,2017-08-15,1
281,460284,2019-07-04,2019-07-04,1
282,460285,2017-08-11,2017-08-11,1
283,460286,2018-07-23,2018-07-23,1
284,460287,2019-08-19,2019-08-19,1
285,460288,2019-07-20,2019-07-20,1
286,460289,2018-07-13,2018-07-13,1
287,460290,2019-08-22,2019-08-22,1
288,460291,2019-07-18,2019-07-18,1
289,460292,2019-07-13,2019-07-13,1
290,460294,2017-08-18,2017-08-18,1
291,460295,2017-08-04,2017-08-04,1
292,460296,2019-07-07,2019-07-07,1
293,460297,2019-08-16,2019-08-16,1
294,460298,2018-07-29,2018-07-29,1
295,460299,2017-07-22,2017-07-22,1
296,460300,2017-07-16,2017-07-16,1
297,460301,2019-08-18,2019-08-18,1
298,460302,2017-08-11,2017-08-11,1
299,460303,2019-07-09,2019-07-09,1
300,460304,2018-07-20,2018-07-20,1
301,460305,2019-08-12,2019-08-12,1
302,460306,2019-07-23,2019-07-23,1
303,460307,2018-07-26,2018-07-26,1
304,460308,2017-07-17,2017-07-17,1
305,460309,2019-07-21,2019-07-21,1
306,460310,2017-08-06,2017-08-06,1
307,460311,2018-08-18,2018-08-18,1
308,460312,2017-07-11,2017-07-11,1
309,460314,2017-09-11,2017-09-11,1
310,460315,2019-08-13,2019-08-13,1
311,460316,2017-07-15,2017-07-15,1
312,460317,2017-08-30,2017-08-30,1
313,460318,2018-07-02,2018-07-02,1
314,460319,2019-06-30,2019-06-30,1
315,460320,2017-08-26,2017-08-26,1
316,460321,2018-08-10,2018-08-10,1
317,460322,2017-08-12,2017-08-12,1
318,460323,2017-08-20,2017-08-20,1
319,460324,2018-07-22,2018-07-22,1
320,460325,2019-07-15,2019-07-15,1
321,460326,2019-08-24,2019-08-24,1
322,460327,2019-08-09,2019-08-09,1
323,460328,2018-08-12,2018-08-12,1
324,460329,2018-07-02,2018-07-02,1
325,460330,2019-07-17,2019-07-17,1
326,460331,2019-07-26,2019-07-26,1
327,460332,2017-09-06,2017-09-06,1
328,460333,2017-08-19,2017-08-19,1
329,460334,2017-09-04,2017-09-04,1
330,460335,2017-08-19,2017-08-19,1
331,460336,2019-08-11,2019-08-11,1
332,460337,2018-08-23,2018-08-23,1
333,460338,2019-07-24,2019-07-24,1
334,460339,2019-08-02,2019-08-02,1
335,460340,2019-07-12,2019-07-12,1
336,460341,2017-08-14,2017-08-14,1
337,460342,2018-08-13,2018-08-13,1
338,460343,2017-08-20,2017-08-20,1
339,460344,2018-07-12,2018-07-12,1
340,460345,2018-07-28,2018-07-28,1
341,460346,2018-08-14,2018-08-14,1
342,460347,2018-08-24,2018-08-24,1
343,460348,2018-07-17,2018-07-17,1
344,460349,2019-07-23,2019-07-23,1
345,460350,2019-07-28,2019-07-28,1
346,460351,2018-07-07,2018-07-07,1
347,460352,2017-08-06,2017-08-06,1
348,460353,2018-08-21,2018-08-21,1
349,460354,2019-07-12,2019-07-12,1
350,460355,2018-08-03,2018-08-03,1
351,460356,2018-07-07,2018-07-07,1
352,460357,2019-08-07,2019-08-07,1
353,460358,2019-07-25,2019-07-25,1
354,460359,2019-08-20,2019-08-20,1
355,460360,2019-07-22,2019-07-22,1
356,460361,2017-07-10,2017-07-10,1
357,460362,2017-07-27,2017-07-27,1
358,460363,2018-08-16,2018-08-16,1
359,460364,2017-07-20,2017-07-20,1
360,460365,2019-07-18,2019-07-18,1
361,460366,2019-08-06,2019-08-06,1
362,460367,2017-07-25,2017-07-25,1
363,460368,2019-08-24,2019-08-24,1
364,460369,2017-08-21,2017-08-21,1
365,460370,2017-07-17,2017-07-17,1
366,460371,2019-08-16,2019-08-16,1
367,460372,2017-07-11,2017-07-11,1
368,460373,2019-07-13,2019-07-13,1
369,460374,2018-07-20,2018-07-20,1
370,460375,2017-08-28,2017-08-28,1
371,460376,2019-07-21,2019-07-21,1
372,460377,2017-08-29,2017-08-29,1
373,460378,2019-07-01,2019-07-01,1
374,460379,2018-08-09,2018-08-09,1
375,460380,2019-07-26,2019-07-26,1
376,460382,2019-08-13,2019-08-13,1
377,460383,2019-08-09,2019-08-09,1
378,460384,2018-08-14,2018-08-14,1
379,460385,2017-08-15,2017-08-15,1
380,460386,2018-07-22,2018-07-22,1
381,460387,2017-07-28,2017-07-28,1
382,460388,2019-07-09,2019-07-09,1
383,460389,2019-08-06,2019-08-06,1
384,460390,2017-07-30,2017-07-30,1
385,460391,2018-07-20,2018-07-20,1
386,460392,2018-08-26,2018-08-26,1
387,460393,2018-07-07,2018-07-07,1
388,460394,2018-08-21,2018-08-21,1
389,460395,2019-07-06,2019-07-06,1
390,460396,2019-08-23,2019-08-23,1
391,460397,2019-07-03,2019-07-03,1
392,460398,2018-07-06,2018-07-06,1
393,460400,2019-08-09,2019-08-09,1
394,460401,2019-07-29,2019-07-29,1
395,460402,2018-08-24,2018-08-24,1
396,460403,2017-07-25,2017-07-25,1
397,460404,2017-07-30,2017-07-30,1
398,460405,2017-07-31,2017-07-31,1
399,460406,2018-07-17,2018-07-17,1
400,460407,2018-07-10,2018-07-10,1
401,460408,2019-08-12,2019-08-12,1
402,460409,2017-08-30,2017-08-30,1
403,460410,2017-07-24,2017-07-24,1
404,460411,2018-08-04,2018-08-04,1
405,460412,2017-08-26,2017-08-26,1
406,460413,2017-08-04,2017-08-04,1
407,460414,2018-07-31,2018-07-31,1
408,460415,2018-07-29,2018-07-29,1
409,460416,2019-07-01,2019-07-01,1
410,460417,2017-08-14,2017-08-14,1
411,460418,2017-08-16,2017-08-16,1
412,460419,2019-07-15,2019-07-15,1
413,460420,2017-07-27,2017-07-27,1
414,460421,2018-08-14,2018-08-14,1
415,460422,2017-08-03,2017-08-03,1
416,460423,2019-07-13,2019-07-13,1
417,460424,2017-07-24,2017-07-24,1
418,460425,2018-08-03,2018-08-03,1
419,460426,2018-08-18,2018-08-18,1
420,460427,2017-07-30,2017-07-30,1
421,460428,2018-07-23,2018-07-23,1
422,460429,2019-07-16,2019-07-16,1
423,460430,2017-07-17,2017-07-17,1
424,460431,2019-08-02,2019-08-02,1
425,460432,2017-07-11,2017-07-11,1
426,460433,2019-08-12,2019-08-12,1
427,460434,2017-08-08,2017-08-08,1
428,460435,2019-08-13,2019-08-13,1
429,460436,2017-07-14,2017-07-14,1
430,460437,2017-08-29,2017-08-29,1
431,460438,2018-07-24,2018-07-24,1
432,460439,2019-08-19,2019-08-19,1
433,460440,2017-08-14,2017-08-14,1
434,460441,2019-07-31,2019-07-31,1
435,460442,2019-07-14,2019-07-14,1
436,460443,2017-08-18,2017-08-18,1
437,460444,2017-07-12,2017-07-12,1
438,460445,2019-08-19,2019-08-19,1
439,460446,2018-07-07,2018-07-07,1
440,460447,2019-08-17,2019-08-17,1
441,460448,2018-07-10,2018-07-10,1
442,460449,2018-07-27,2018-07-27,1
443,460450,2018-08-08,2018-08-08,1
444,460451,2017-07-31,2017-07-31,1
445,460452,2018-07-08,2018-07-08,1
446,460453,2019-07-04,2019-07-04,1
447,460454,2017-07-18,2017-07-18,1
448,460455,2017-07-27,2017-07-27,1
449,460456,2019-07-05,2019-07-05,1
450,460457,2018-07-08,2018-07-08,1
451,460458,2017-08-07,2017-08-07,1
452,460459,2017-08-11,2017-08-11,1
453,460460,2017-08-21,2017-08-21,1
454,460461,2019-08-11,2019-08-11,1
455,460462,2017-08-26,2017-08-26,1
456,460463,2018-08-28,2018-08-28,1
457,460464,2019-08-03,2019-08-03,1
458,460465,2017-07-21,2017-07-21,1
459,460466,2019-08-12,2019-08-12,1
460,460467,2018-08-11,2018-08-11,1
461,460468,2019-08-13,2019-08-13,1
462,460469,2018-07-24,2018-07-24,1
463,460470,2019-08-26,2019-08-26,1
464,460471,2018-08-21,2018-08-21,1
465,460472,2019-08-21,2019-08-21,1
466,460473,2018-07-09,2018-07-09,1
467,460474,2017-07-20,2017-07-20,1
468,460475,2017-07-20,2017-07-20,1
469,460476,2018-08-02,2018-08-02,1
470,460477,2017-08-24,2017-08-24,1
471,460478,2019-08-01,2019-08-01,1
472,460479,2019-08-01,2019-08-01,1
473,460480,2019-07-22,2019-07-22,1
474,460481,2017-08-03,2017-08-03,1
475,460482,2017-08-12,2017-08-12,1
476,460483,2017-08-01,2017-08-01,1
477,460484,2018-07-16,2018-07-16,1
478,460485,2018-08-03,2018-08-03,1
479,460486,2017-08-15,2017-08-15,1
480,460487,2018-08-12,2018-08-12,1
481,460488,2019-08-04,2019-08-04,1
482,460489,2018-08-24,2018-08-24,1
483,460490,2017-07-24,2017-07-24,1
484,460491,2019-08-09,2019-08-09,1
485,460492,2017-07-17,2017-07-17,1
486,460493,2017-07-22,2017-07-22,1
487,460494,2018-07-16,2018-07-16,1
488,460495,2017-09-13,2017-09-13,1
489,460496,2018-07-10,2018-07-10,1
490,460497,2018-07-22,2018-07-22,1
491,460498,2017-07-20,2017-07-20,1
492,460499,2018-07-23,2018-07-23,1
493,460500,2017-07-10,2017-07-10,1
494,460501,2019-07-02,2019-07-02,1
495,460502,2019-07-21,2019-07-21,1
496,460503,2017-08-31,2017-08-31,1
497,460504,2018-07-26,2018-07-26,1
498,460505,2018-07-29,2018-07-29,1
499,460506,2019-08-18,2019-08-18,1
500,460507,2017-07-28,2017-07-28,1
501,460508,2018-07-03,2018-07-03,1
502,460509,2018-07-05,2018-07-05,1
503,460510,2019-07-04,2019-07-04,1
504,460511,2018-08-05,2018-08-05,1
505,460512,2017-08-24,2017-08-24,1
506,460513,2018-07-12,2018-07-12,1
507,460514,2017-08-04,2017-08-04,1
508,460515,2018-07-21,2018-07-21,1
509,460516,2018-07-30,2018-07-30,1
510,460517,2019-07-27,2019-07-27,1
511,460518,2019-07-13,2019-07-13,1
512,460519,2017-07-29,2017-07-29,1
513,460520,2018-08-18,2018-08-18,1
514,460521,2018-06-30,2018-06-30,1
515,460522,2019-07-27,2019-07-27,1
516,460523,2018-08-04,2018-08-04,1
517,460524,2019-07-18,2019-07-18,1
518,460525,2018-07-13,2018-07-13,1
519,460526,2019-07-24,2019-07-24,1
520,460527,2018-08-16,2018-08-16,1
521,460528,2018-08-25,2018-08-25,1
522,460529,2019-07-16,2019-07-16,1
523,460530,2017-08-25,2017-08-25,1
524,460531,2018-08-09,2018-08-09,1
525,460532,2019-08-18,2019-08-18,1
526,460533,2019-07-11,2019-07-11,1
527,460534,2017-07-27,2017-07-27,1
528,460535,2017-09-03,2017-09-03,1
529,460536,2019-08-16,2019-08-16,1
530,460537,2017-08-10,2017-08-10,1
531,460538,2019-07-30,2019-07-30,1
532,460539,2018-07-03,2018-07-03,1
533,460540,2018-08-19,2018-08-19,1
534,460541,2017-09-06,2017-09-06,1
535,460542,2019-08-05,2019-08-05,1
536,460543,2019-07-30,2019-07-30,1
537,460544,2018-08-10,2018-08-10,1
538,460546,2017-07-11,2017-07-11,1
539,460547,2019-07-20,2019-07-20,1
540,460548,2017-08-17,2017-08-17,1
541,460549,2019-06-30,2019-06-30,1
542,460550,2017-08-04,2017-08-04,1
543,460551,2019-08-05,2019-08-05,1
544,460552,2018-07-19,2018-07-19,1
545,460553,2018-07-26,2018-07-26,1
546,460554,2017-08-10,2017-08-10,1
547,460555,2019-08-25,2019-08-25,1
548,460556,2018-07-06,2018-07-06,1
549,460557,2019-07-12,2019-07-12,1
550,460558,2018-08-24,2018-08-24,1
551,460559,2018-07-06,2018-07-06,1
552,460560,2019-08-08,2019-08-08,1
553,460561,2017-08-11,2017-08-11,1
554,460563,2018-08-27,2018-08-27,1
555,460564,2017-07-31,2017-07-31,1
556,460565,2017-08-09,2017-08-09,1
557,460566,2018-07-10,2018-07-10,1
558,460567,2018-07-14,2018-07-14,1
559,460568,2019-07-05,2019-07-05,1
560,460569,2019-07-06,2019-07-06,1
561,460570,2017-07-22,2017-07-22,1
562,460571,2019-08-25,2019-08-25,1
563,460572,2018-07-12,2018-07-12,1
564,460573,2018-07-05,2018-07-05,1
565,460574,2019-07-27,2019-07-27,1
566,460575,2018-07-21,2018-07-21,1
567,460576,2019-07-08,2019-07-08,1
568,460577,2019-08-16,2019-08-16,1
569,460578,2018-08-12,2018-08-12,1
570,460579,2018-07-14,2018-07-14,1
571,460580,2017-08-19,2017-08-19,1
572,460581,2019-08-07,2019-08-07,1
573,460582,2019-07-06,2019-07-06,1
574,460583,2019-08-23,2019-08-23,1
575,460584,2018-07-23,2018-07-23,1
576,460585,2018-07-08,2018-07-08,1
577,460586,2018-07-19,2018-07-19,1
578,460587,2019-07-11,2019-07-11,1
579,460588,2017-09-03,2017-09-03,1
580,460589,2018-08-13,2018-08-13,1
581,460590,2019-07-14,2019-07-14,1
582,460591,2019-07-24,2019-07-24,1
583,460592,2017-09-05,2017-09-05,1
584,460593,2018-07-31,2018-07-31,1
585,460594,2019-08-15,2019-08-15,1
586,460595,2019-08-15,2019-08-15,1
587,460596,2018-08-26,2018-08-26,1
588,460597,2019-07-07,2019-07-07,1
589,460598,2018-07-14,2018-07-14,1
590,460599,2018-08-17,2018-08-17,1
591,460600,2018-08-06,2018-08-06,1
592,460601,2018-07-28,2018-07-28,1
593,460602,2019-08-09,2019-08-09,1
594,460603,2018-07-28,2018-07-28,1
595,460604,2017-07-25,2017-07-25,1
596,460605,2019-07-29,2019-07-29,1
597,460606,2018-07-09,2018-07-09,1
598,460607,2019-07-16,2019-07-16,1
599,460608,2019-08-03,2019-08-03,1
600,460609,2018-07-16,2018-07-16,1
601,460610,2018-08-28,2018-08-28,1
602,460611,2017-09-08,2017-09-08,1
603,460612,2017-08-08,2017-08-08,1
604,460613,2019-08-04,2019-08-04,1
605,460614,2018-07-17,2018-07-17,1
606,460615,2017-07-13,2017-07-13,1
607,460616,2017-08-07,2017-08-07,1
608,460617,2019-08-17,2019-08-17,1
609,460618,2017-08-29,2017-08-29,1
610,460619,2019-08-20,2019-08-20,1
611,460620,2019-08-08,2019-08-08,1
612,460621,2018-08-25,2018-08-25,1
613,460622,2017-07-21,2017-07-21,1
614,460623,2019-07-28,2019-07-28,1
615,460624,2018-08-12,2018-08-12,1
616,460625,2018-08-04,2018-08-04,1
617,460626,2019-08-24,2019-08-24,1
618,460627,2017-08-22,2017-08-22,1
619,460628,2017-08-13,2017-08-13,1
620,460629,2017-08-06,2017-08-06,1
621,460630,2018-08-21,2018-08-21,1
622,460631,2019-07-30,2019-07-30,1
623,460632,2017-07-14,2017-07-14,1
624,460633,2018-08-16,2018-08-16,1
625,460634,2017-07-15,2017-07-15,1
626,460635,2019-07-26,2019-07-26,1
627,460636,2018-08-28,2018-08-28,1
628,460637,2017-08-08,2017-08-08,1
629,460638,2017-09-02,2017-09-02,1
630,460639,2017-08-28,2017-08-28,1
631,460640,2017-07-12,2017-07-12,1
632,460641,2017-07-29,2017-07-29,1
633,460642,2018-08-04,2018-08-04,1
634,460643,2018-07-15,2018-07-15,1
635,460644,2017-08-05,2017-08-05,1
636,460645,2018-07-08,2018-07-08,1
637,460646,2019-08-25,2019-08-25,1
638,460647,2019-07-05,2019-07-05,1
639,460648,2017-08-24,2017-08-24,1
640,460649,2019-07-05,2019-07-05,1
641,460650,2019-08-02,2019-08-02,1
642,460651,2017-07-23,2017-07-23,1
643,460652,2017-07-15,2017-07-15,1
644,460653,2018-08-12,2018-08-12,1
645,460655,2017-07-13,2017-07-13,1
646,460656,2018-08-23,2018-08-23,1
647,460657,2018-07-08,2018-07-08,1
648,460658,2018-07-17,2018-07-17,1
649,460659,2018-07-03,2018-07-03,1
650,460660,2018-08-02,2018-08-02,1
651,460661,2017-08-07,2017-08-07,1
652,460662,2018-08-07,2018-08-07,1
653,460663,2018-07-16,2018-07-16,1
654,460664,2018-07-21,2018-07-21,1
655,460665,2017-09-04,2017-09-04,1
656,460666,2017-08-22,2017-08-22,1
657,460667,2018-07-22,2018-07-22,1
658,460668,2017-08-25,2017-08-25,1
659,460669,2018-08-19,2018-08-19,1
660,460670,2018-07-19,2018-07-19,1
661,460671,2019-07-14,2019-07-14,1
662,460672,2018-07-01,2018-07-01,1
663,460673,2017-08-01,2017-08-01,1
