,Station_ID,Start,End,Num_Days
392,178455,2001-04-03,2022-08-10,14
393,178456,2004-05-07,2022-06-04,5
394,178457,2007-04-18,2007-04-18,1
395,178458,2017-04-10,2017-04-10,1
396,178459,2003-05-21,2011-05-20,2
397,178461,2000-05-06,2022-06-04,8
398,178463,2003-05-21,2016-05-27,6
399,178464,2003-05-22,2016-08-16,6
400,178465,2012-05-02,2015-07-22,8
401,178468,2000-04-19,2022-08-18,16
402,178471,2005-06-04,2016-05-28,5
403,178472,2002-05-14,2022-05-31,10
404,178473,2000-05-02,2017-05-16,10
405,178474,2009-02-19,2011-02-17,3
406,178475,2013-04-17,2013-08-27,2
407,178476,2000-04-19,2019-07-31,31
408,178477,2003-04-02,2022-04-24,8
409,178478,2007-05-09,2007-05-09,1
410,178479,2008-04-02,2008-04-02,1
411,178480,2003-05-19,2013-05-19,4
412,178482,2000-04-19,2019-05-02,17
413,178483,2012-05-08,2012-05-08,1
414,178484,2003-05-22,2011-05-21,3
415,178485,2002-05-14,2022-05-31,9
416,178487,2004-05-11,2004-05-11,1
417,178488,2001-04-05,2022-04-21,13
418,178489,2008-04-02,2008-04-02,1
419,178490,2001-04-05,2022-04-21,13
420,178492,2004-05-07,2017-05-20,5
421,178493,2019-05-23,2019-05-23,1
422,178494,2001-05-12,2016-05-28,7
423,178495,2004-05-10,2022-06-06,7
424,178498,2000-04-17,2022-08-17,20
425,178499,2008-05-10,2016-05-29,3
426,178501,2004-05-09,2022-06-05,7
427,178502,2005-08-30,2005-08-30,1
428,178503,2001-04-04,2022-04-24,13
429,178505,2004-05-06,2022-06-02,8
430,178508,2007-04-17,2007-04-17,1
431,178509,2019-05-25,2019-05-25,1
432,178511,2008-03-31,2008-03-31,1
433,178512,2017-05-10,2017-05-10,1
434,178513,2008-03-31,2008-03-31,1
435,178514,2005-08-31,2005-08-31,1
436,178515,2001-04-04,2022-04-24,6
437,178518,2002-04-17,2017-08-01,14
438,178519,2004-05-09,2022-06-05,6
439,178520,2000-04-19,2019-05-02,13
440,178521,2001-04-06,2022-04-27,14
441,178522,2008-05-09,2019-05-24,5
442,178524,2003-04-07,2022-04-27,11
443,178527,2000-05-05,2014-05-10,6
444,178528,2005-09-01,2005-09-01,1
445,178530,2002-04-18,2018-08-30,15
446,178531,2000-05-06,2022-06-04,7
447,178532,2003-05-16,2016-08-17,7
448,178533,2002-04-18,2019-05-01,19
449,178534,2002-05-18,2022-06-05,7
450,178536,2004-05-04,2017-05-17,7
451,178537,2001-04-04,2022-04-24,12
452,178538,2005-06-04,2005-06-04,1
453,178539,2000-04-18,2022-08-18,21
454,178541,2019-05-25,2019-05-25,1
455,178545,2002-04-16,2022-08-17,17
456,178546,2012-05-09,2017-04-10,3
457,178547,2000-05-02,2022-05-31,8
458,178549,2003-05-22,2011-05-21,2
459,178550,2000-05-03,2022-06-07,11
460,178551,2019-05-27,2019-05-27,1
461,178552,2001-04-05,2022-04-21,11
462,178553,2000-04-16,2017-05-08,14
463,178554,2019-05-26,2019-05-26,1
464,178555,2002-05-16,2017-05-24,9
465,178556,2009-04-24,2022-08-16,13
466,178557,2008-05-11,2013-05-18,2
467,178558,2006-06-02,2006-06-02,1
468,178559,2008-02-13,2008-02-13,1
469,178562,2001-05-14,2016-05-28,5
470,178563,2016-02-16,2016-02-16,1
471,178566,2003-04-02,2022-04-23,11
472,178567,2001-04-06,2022-04-27,12
473,178568,2000-05-03,2022-06-01,7
474,178569,2005-05-29,2016-05-27,5
475,178570,2007-04-17,2007-04-17,1
476,178573,2006-06-03,2006-06-03,1
477,178574,2019-05-23,2019-05-23,1
478,178575,2017-03-10,2017-03-10,1
479,178576,2002-05-14,2017-05-16,9
480,178577,2003-05-17,2019-05-26,5
481,178580,2001-04-05,2022-04-23,4
482,178581,2002-04-17,2022-08-17,19
483,178583,2005-08-31,2005-08-31,1
484,178584,2017-05-10,2017-05-10,1
485,178585,2017-05-10,2017-05-10,1
486,178586,2005-09-01,2005-09-01,1
487,178588,2004-05-08,2004-05-08,1
488,178589,2002-04-18,2022-08-19,20
489,178590,2001-04-04,2022-04-24,12
490,178591,2000-04-20,2022-08-17,13
491,178592,2009-01-15,2011-02-15,4
492,178593,2000-05-07,2014-05-11,4
493,178594,2002-05-15,2022-06-01,8
494,178595,2017-06-10,2017-06-10,1
495,178596,2004-05-05,2017-05-25,6
496,178597,2019-05-23,2019-05-23,1
497,178598,2004-04-21,2019-05-08,14
498,178599,2002-05-18,2017-05-23,7
499,178600,2009-04-23,2015-07-22,9
500,178601,2001-04-02,2022-04-19,15
501,178602,2005-04-13,2022-04-23,6
502,178603,2005-04-13,2022-04-23,8
503,178605,2005-08-30,2005-08-30,1
504,178606,2008-05-10,2016-05-29,4
505,178607,2004-05-11,2022-06-07,7
506,178608,2004-05-09,2017-05-23,5
507,178610,2005-08-31,2005-08-31,1
508,178612,2007-05-10,2007-05-10,1
509,178614,2001-04-04,2022-04-23,11
510,178615,2004-05-10,2017-05-23,3
511,178616,2001-04-04,2022-04-23,7
512,178617,2003-05-16,2019-05-27,5
513,178618,2000-04-18,2022-08-19,26
514,178619,2001-04-05,2017-04-20,9
515,178620,2008-04-02,2008-04-02,1
516,178622,2012-05-11,2016-02-15,2
517,178624,2004-05-08,2022-06-05,7
518,178626,2002-05-19,2022-06-04,6
519,178628,2001-04-02,2017-04-22,8
520,178629,2000-04-20,2022-08-17,17
521,178630,2000-05-03,2017-05-18,9
522,178631,2008-05-10,2013-05-18,3
523,178632,2008-04-02,2008-04-02,1
524,178635,2000-04-19,2022-08-19,16
525,178636,2002-05-15,2022-06-01,9
526,178637,2001-04-05,2022-04-21,12
527,178638,2003-05-17,2019-05-23,2
528,178639,2007-05-06,2022-06-03,6
529,178640,2001-04-06,2022-04-20,10
530,178641,2001-04-04,2022-08-11,14
531,178643,2001-04-03,2022-04-26,10
532,178646,2009-01-14,2013-02-23,6
533,178647,2007-04-17,2007-04-17,1
534,178648,2001-04-04,2022-08-11,7
535,178649,2003-05-19,2016-05-29,6
536,178651,2000-04-19,2019-05-02,12
537,178652,2000-05-02,2017-05-17,7
538,178654,2004-05-06,2017-05-19,8
539,178655,2007-05-10,2007-05-10,1
540,178657,2003-05-21,2016-05-28,4
541,178658,2007-05-08,2007-05-08,1
542,178660,2008-05-08,2019-05-25,5
543,178661,2008-04-02,2008-04-02,1
544,178662,2000-05-02,2022-05-31,9
545,178663,2012-05-08,2012-05-08,1
546,178664,2004-05-10,2022-06-06,6
547,178665,2004-05-08,2017-05-21,3
548,178667,2012-07-26,2012-07-26,1
549,178669,2005-08-29,2005-08-29,1
550,178670,2000-05-03,2017-05-25,8
551,178671,2005-08-31,2005-08-31,1
552,178673,2012-02-15,2013-02-22,3
553,178674,2019-05-27,2019-05-27,1
554,178676,2005-09-02,2005-09-02,1
555,178677,2001-04-05,2022-04-23,10
556,178678,2000-05-04,2022-06-02,11
557,178679,2000-04-16,2022-08-15,21
558,178680,2001-05-13,2013-05-18,5
559,178681,2001-04-02,2015-04-21,9
560,178682,2003-03-31,2022-04-19,12
561,178683,2007-05-10,2007-05-10,1
562,178687,2000-04-17,2018-08-28,17
563,178688,2019-05-26,2019-05-26,1
564,178690,2007-05-08,2007-05-08,1
565,178692,2008-04-07,2008-04-07,1
566,178696,2001-05-12,2016-05-30,6
567,178697,2001-05-15,2019-05-22,8
568,178698,2008-05-12,2016-05-27,4
569,178699,2009-05-08,2022-06-03,6
570,178700,2001-04-03,2022-04-24,11
571,178702,2019-05-25,2019-05-25,1
572,178704,2013-02-22,2016-02-17,2
573,178705,2001-04-04,2022-04-24,5
574,178706,2001-04-05,2018-05-24,11
575,178707,2001-04-02,2022-04-25,14
576,178708,2005-09-01,2005-09-01,1
577,178709,2019-05-26,2019-05-26,1
578,178710,2008-04-07,2008-04-07,1
579,178712,2006-06-04,2006-06-04,1
580,178714,2007-04-17,2007-04-17,1
581,178715,2019-08-02,2019-08-02,1
582,178716,2019-05-26,2019-05-26,1
583,178718,2001-04-06,2022-04-20,13
584,178719,2000-05-05,2022-06-02,7
585,178720,2001-04-04,2022-04-23,11
586,178722,2001-04-03,2022-08-12,15
587,178724,2005-04-12,2005-04-12,1
588,178725,2019-05-26,2019-05-26,1
589,178726,2000-04-20,2017-05-09,12
590,178729,2005-04-13,2022-04-23,3
591,178731,2005-08-30,2005-08-30,1
592,178732,2006-06-03,2006-06-03,1
593,178733,2000-04-20,2022-08-16,16
594,178734,2000-05-03,2022-06-07,11
595,178735,2001-04-06,2022-08-12,13
596,178737,2002-05-15,2022-06-01,8
597,178739,2003-04-01,2022-08-11,14
598,178741,2001-04-03,2022-04-26,10
599,178742,2000-04-17,2022-08-17,19
600,178743,2014-03-05,2014-03-05,1
601,178744,2005-08-29,2005-09-02,2
602,178746,2001-04-03,2022-04-26,9
603,178748,2007-04-18,2007-04-18,1
604,178749,2005-09-01,2005-09-01,1
605,178751,2001-04-04,2022-04-23,12
606,178752,2001-04-03,2022-04-26,10
607,178753,2002-04-18,2018-08-30,15
608,178756,2000-04-16,2017-08-02,16
609,178757,2012-05-11,2012-05-11,1
610,178759,2006-06-02,2006-06-02,1
611,178760,2001-04-02,2022-04-19,6
612,178761,2006-06-03,2006-06-03,1
613,178762,2001-04-04,2022-04-23,10
614,178763,2019-05-26,2019-05-26,1
615,178765,2009-04-24,2017-05-08,11
616,178766,2008-05-09,2016-05-30,3
617,178767,2002-05-18,2017-05-23,5
618,178770,2001-04-06,2022-04-20,13
619,178771,2009-04-23,2015-07-22,10
620,178772,2002-05-16,2022-06-02,12
621,178773,2003-04-05,2022-04-19,12
622,178774,2000-05-03,2017-05-25,8
623,178775,2004-05-06,2017-05-19,4
624,178776,2002-04-18,2018-08-30,15
625,178777,2003-05-18,2019-05-25,7
626,178778,2010-02-18,2011-02-18,2
627,178779,2003-05-22,2016-05-26,3
628,178780,2000-04-20,2022-08-16,28
629,178781,2007-04-18,2007-04-18,1
630,178782,2000-04-20,2018-08-28,14
631,178783,2004-05-11,2015-09-24,5
632,178785,2001-04-03,2017-04-22,9
633,178786,2008-04-02,2008-04-02,1
634,178787,2001-04-05,2022-08-12,13
635,178789,2017-05-10,2017-05-10,1
636,178790,2000-04-18,2018-08-29,16
637,178791,2003-05-18,2019-05-23,6
638,178793,2001-04-05,2022-08-12,13
639,178795,2001-05-10,2019-05-22,9
640,178796,2007-05-10,2007-05-10,1
641,178797,2007-04-17,2007-04-17,1
642,178798,2000-04-16,2022-08-15,14
643,178799,2001-04-04,2017-04-20,11
644,178800,2007-04-18,2007-04-18,1
645,178801,2002-05-17,2022-06-06,8
646,178803,2000-04-19,2019-07-31,14
647,178804,2001-05-11,2019-05-22,8
648,178805,2005-08-31,2005-08-31,1
649,178806,2001-04-05,2018-05-24,6
650,178809,2012-02-16,2012-02-16,1
651,178810,2001-04-03,2022-08-11,13
652,178812,2017-03-10,2017-03-10,1
653,178815,2004-05-09,2017-05-22,4
654,178816,2005-08-30,2005-08-30,1
655,178818,2017-04-10,2019-05-03,2
656,178819,2001-04-04,2022-04-23,14
657,178820,2003-04-01,2022-04-25,12
658,178822,2003-05-17,2016-05-27,5
659,178823,2001-05-12,2013-05-19,4
660,178825,2003-05-18,2019-05-25,7
661,178826,2001-04-04,2022-04-24,8
662,178828,2002-04-17,2022-08-17,19
663,178830,2007-05-09,2014-05-11,3
