,Station_ID,P_Start,P_End,Num_Days
598,217022,2014-08-05,2014-08-05,1
599,217022,2014-08-18,2014-08-18,1
600,217022,2014-09-02,2014-09-02,1
601,217022,2014-09-18,2014-09-18,1
602,217022,2014-09-30,2014-09-30,1
603,217022,2014-10-15,2014-10-15,1
604,217022,2014-10-28,2014-10-28,1
605,217022,2014-11-12,2014-11-12,1
606,217022,2014-12-17,2014-12-17,1
607,217022,2015-02-02,2015-02-02,1
608,217022,2015-02-18,2015-02-18,1
609,217022,2015-02-24,2015-02-24,1
610,217022,2015-03-11,2015-03-11,1
611,217022,2015-03-16,2015-03-16,1
612,217022,2015-03-24,2015-03-24,1
613,217022,2015-10-27,2015-10-27,1
614,217022,2015-12-16,2015-12-16,1
615,217022,2016-01-27,2016-01-27,1
616,217022,2016-02-24,2016-02-24,1
617,217026,2008-11-19,2008-11-19,1
618,217026,2009-03-31,2009-03-31,1
619,217026,2009-04-08,2009-04-08,1
620,217026,2009-04-15,2009-04-15,1
621,217027,1972-10-12,1972-10-12,1
622,217027,1973-10-03,1973-10-03,1
623,217027,1975-08-14,1975-08-14,1
624,217027,1978-04-25,1978-04-25,1
625,217027,1978-06-01,1978-06-01,1
626,217027,1978-06-20,1978-06-20,1
627,217027,1978-07-06,1978-07-06,1
628,217027,1978-07-25,1978-07-25,1
629,217027,1978-08-17,1978-08-17,1
630,217027,1978-08-30,1978-08-30,1
631,217027,1978-09-19,1978-09-19,1
632,217027,1978-10-23,1978-10-23,1
633,217027,1979-05-07,1979-05-07,1
634,217027,1980-04-28,1980-04-28,1
635,217027,1981-04-09,1981-04-09,1
636,217027,1981-08-27,1981-08-27,1
637,217027,1982-05-19,1982-05-19,1
638,217027,1982-07-29,1982-07-29,1
639,217027,1983-04-13,1983-04-13,1
640,217027,1984-04-18,1984-04-18,1
641,217028,2008-11-19,2008-11-19,1
642,217028,2009-03-31,2009-03-31,1
643,217028,2009-04-08,2009-04-08,1
644,217028,2009-04-15,2009-04-15,1
645,217028,2014-08-13,2014-08-13,1
646,217028,2014-08-20,2014-08-20,1
647,217028,2014-08-26,2014-08-26,1
648,217028,2014-09-03,2014-09-03,1
649,217028,2014-09-09,2014-09-09,1
650,217030,2018-11-06,2018-11-06,1
651,217030,2019-03-06,2019-03-06,1
652,217030,2019-04-02,2019-04-02,1
653,217030,2019-06-04,2019-06-04,1
654,217030,2019-07-02,2019-07-02,1
655,217030,2019-11-05,2019-11-05,1
656,217030,2020-06-15,2020-06-15,1
657,217030,2020-07-14,2020-07-14,1
658,217030,2021-06-06,2021-06-06,1
659,217030,2022-04-28,2022-04-28,1
660,217030,2022-05-16,2022-05-16,1
661,217031,2015-05-12,2015-05-12,1
662,217031,2015-06-02,2015-06-02,1
663,217031,2017-03-16,2017-03-16,1
664,217031,2017-04-18,2017-04-18,1
