,Id,MonitoringLocationID,MonitoringLocationName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ResultSampleFraction,ResultValue,ResultUnit
7061,161682946,23,Lake Michigan,2006-06-02,,,"Filtered, lab",0.0003,mg/L
3059,161539031,23,Lake Michigan,2006-06-02,,,"Filtered, lab",0.0005,mg/L
6835,161674901,23,Lake Michigan,2006-06-02,,,"Filtered, lab",0.0005,mg/L
5890,161641154,23,Lake Superior,2011-05-11,,,"Filtered, lab",0.0011,mg/L
5756,161636463,23,Lake Superior,2011-05-11,,,"Filtered, lab",0.0013,mg/L
5722,161635319,23,Lake Superior,2011-05-11,,,"Filtered, lab",0.001,mg/L
4800,161601864,23,Lake Superior,2011-05-22,,,"Filtered, lab",0.0006,mg/L
3999,161573741,23,Lake Superior,2011-05-22,,,"Filtered, lab",0.0005,mg/L
7006,161680893,23,Lake Superior,2011-05-22,,,"Filtered, lab",0.0008,mg/L
6467,161662176,23,Lake Superior,2011-05-22,,,"Filtered, lab",0.0006,mg/L
5728,161635545,23,Lake Superior,2016-05-26,,,"Filtered, lab",0.0003,mg/L
2523,161519581,23,Lake Superior,2016-05-26,,,"Filtered, lab",0.0006,mg/L
6587,161666516,23,Lake Superior,2016-05-26,,,"Filtered, lab",0.0004,mg/L
5284,161619439,23,Lake Superior,2019-05-22,,,"Filtered, lab",0.0019,mg/L
6904,161677185,23,Lake Superior,2019-05-22,,,"Filtered, lab",0.0012,mg/L
4125,161578324,23,Lake Superior,2019-05-22,,,"Filtered, lab",0.0018,mg/L
2932,161534554,23,Lake Superior,2019-05-22,,,"Filtered, lab",0.0014,mg/L
15205,307326670,25,Lake Ontario,2022-04-20,,,"Filtered, lab",0.0025,mg/L
15254,307351259,25,Lake Ontario,2022-04-20,,,"Filtered, lab",0.0016,mg/L
15327,307387889,25,Lake Ontario,2022-04-20,,,"Filtered, lab",0.0027,mg/L
15529,307481270,25,Lake Ontario,2022-04-20,,,"Filtered, lab",0.0024,mg/L
15371,307407998,26,Lake Ontario,2022-08-12,,,"Filtered, lab",0.0002,mg/L
15450,307444859,26,Lake Ontario,2022-08-12,,,"Filtered, lab",0.0028,mg/L
7393,161695262,27,Lake Michigan,2006-06-04,,,"Filtered, lab",0.0004,mg/L
4811,161602097,27,Lake Michigan,2006-06-04,,,"Filtered, lab",0.0007,mg/L
4227,161582294,27,Lake Michigan,2006-06-04,,,"Filtered, lab",0.0008,mg/L
4146,161579224,27,Lake Michigan,2006-06-04,,,"Filtered, lab",0.0004,mg/L
4213,161581510,27,Lake Michigan,2006-06-04,,,"Filtered, lab",0.0004,mg/L
3436,161553404,27,Georgian Bay,2012-05-31,,,"Filtered, lab",0.0008,mg/L
4244,161582895,27,Georgian Bay,2012-05-31,,,"Filtered, lab",0.0008,mg/L
3514,161556643,27,Georgian Bay,2014-05-12,,,"Filtered, lab",0.0006,mg/L
6269,161655445,27,Georgian Bay,2017-05-21,,,"Filtered, lab",0.0006,mg/L
2467,161517475,27,Lake Ontario,2018-05-21,,,"Filtered, lab",0.0018,mg/L
7403,161695614,27,Lake Ontario,2018-05-21,,,"Filtered, lab",0.0003,mg/L
15430,307436242,27,Georgian Bay,2022-06-05,,,"Filtered, lab",0.0018,mg/L
15631,307535882,27,Georgian Bay,2022-06-05,,,"Filtered, lab",0.0014,mg/L
4140,161579035,28,Lake Ontario,2005-09-02,,,"Filtered, lab",0.0009,mg/L
5026,161609526,28,Lake Ontario,2018-05-21,,,"Filtered, lab",0.0007,mg/L
4028,161574979,28,Lake Ontario,2018-05-21,,,"Filtered, lab",0.0009,mg/L
4796,161601610,29,Lake Huron,2012-05-26,,,"Filtered, lab",0.0009,mg/L
3299,161548705,29,Lake Huron,2012-05-26,,,"Filtered, lab",0.0013,mg/L
5014,161609153,29,Lake Huron,2012-05-26,,,"Filtered, lab",0.0009,mg/L
5292,161619684,29,Lake Huron,2012-05-26,,,"Filtered, lab",0.001,mg/L
6100,161649051,29,Georgian Bay,2012-05-30,,,"Filtered, lab",0.0007,mg/L
2919,161534123,29,Georgian Bay,2012-05-30,,,"Filtered, lab",0.0011,mg/L
4167,161580048,29,Georgian Bay,2012-05-30,,,"Filtered, lab",0.0012,mg/L
4519,161592107,29,Georgian Bay,2012-05-30,,,"Filtered, lab",0.0007,mg/L
5247,161618168,29,Lake Huron,2015-05-29,,,"Filtered, lab",0.0004,mg/L
7219,161688441,29,Lake Huron,2015-09-25,,,"Filtered, lab",0.001,mg/L
2364,161514382,29,Lake Huron,2015-09-25,,,"Filtered, lab",0.003,mg/L
4374,161587204,29,Lake Huron,2015-09-25,,,"Filtered, lab",0.0006,mg/L
6621,161667950,29,Lake Huron,2015-09-25,,,"Filtered, lab",0.0021,mg/L
5920,161642225,29,Lake Huron,2015-09-25,,,"Filtered, lab",0.0013,mg/L
5179,161616184,29,Georgian Bay,2017-05-21,,,"Filtered, lab",0.0003,mg/L
7262,161689818,29,Georgian Bay,2017-05-21,,,"Filtered, lab",0.0004,mg/L
4056,161575873,29,Lake Huron,2017-05-25,,,"Filtered, lab",0.0011,mg/L
5003,161608564,29,Lake Huron,2017-05-25,,,"Filtered, lab",0.0011,mg/L
6854,161675465,29,Lake Huron,2017-05-25,,,"Filtered, lab",0.0009,mg/L
7312,161692366,29,Lake Ontario,2018-05-21,,,"Filtered, lab",0.0016,mg/L
15310,307379911,29,Georgian Bay,2022-06-05,,,"Filtered, lab",0.0018,mg/L
15321,307385603,29,Georgian Bay,2022-06-05,,,"Filtered, lab",0.0027,mg/L
15401,307423797,29,Georgian Bay,2022-06-05,,,"Filtered, lab",0.0012,mg/L
15571,307503962,29,Georgian Bay,2022-06-05,,,"Filtered, lab",0.0016,mg/L
15208,307328278,29,Lake Huron,2022-06-07,,,"Filtered, lab",0.0008,mg/L
15294,307373050,29,Lake Huron,2022-06-07,,,"Filtered, lab",0.0009,mg/L
15396,307422242,29,Lake Huron,2022-06-07,,,"Filtered, lab",0.0012,mg/L
15622,307532655,29,Lake Huron,2022-06-07,,,"Filtered, lab",0.0013,mg/L
3530,161557409,3,Lake Ontario,2005-08-29,,,"Filtered, lab",0.0016,mg/L
2581,161521991,3,Lake Ontario,2010-04-10,,,"Filtered, lab",0.0019,mg/L
7218,161688438,3,Lake Ontario,2010-04-10,,,"Filtered, lab",0.0029,mg/L
5278,161619149,3,Lake Ontario,2012-04-12,,,"Filtered, lab",0.0017,mg/L
2593,161522653,3,Lake Ontario,2012-04-12,,,"Filtered, lab",0.0017,mg/L
3481,161555306,3,Lake Ontario,2013-04-15,,,"Filtered, lab",0.0031,mg/L
6022,161646731,3,Lake Ontario,2013-04-15,,,"Filtered, lab",0.0031,mg/L
4062,161576090,3,Lake Ontario,2013-08-26,,,"Filtered, lab",0.0004,mg/L
2707,161527369,3,Lake Ontario,2013-08-26,,,"Filtered, lab",0.0006,mg/L
5876,161640674,3,Lake Ontario,2013-08-26,,,"Filtered, lab",0.0004,mg/L
5103,161612628,3,Lake Ontario,2013-08-26,,,"Filtered, lab",0.0005,mg/L
2342,161513556,3,Lake Ontario,2015-04-20,,,"Filtered, lab",0.0014,mg/L
2783,161529689,3,Lake Ontario,2015-04-20,,,"Filtered, lab",0.0017,mg/L
4994,161608195,3,Lake Ontario,2015-07-31,,,"Filtered, lab",0.0008,mg/L
4860,161603758,3,Lake Ontario,2015-07-31,,,"Filtered, lab",0.0004,mg/L
4269,161583547,3,Lake Ontario,2015-07-31,,,"Filtered, lab",0.0006,mg/L
2697,161526983,3,Lake Ontario,2015-07-31,,,"Filtered, lab",0.0004,mg/L
4607,161595101,3,Lake Ontario,2016-04-25,,,"Filtered, lab",0.0004,mg/L
15482,307460236,3,Lake Ontario,2022-04-25,,,"Filtered, lab",0.001,mg/L
15607,307523095,3,Lake Ontario,2022-04-25,,,"Filtered, lab",0.0019,mg/L
15240,307341778,3,Lake Ontario,2022-08-10,,,"Filtered, lab",0.0009,mg/L
15271,307360803,3,Lake Ontario,2022-08-10,,,"Filtered, lab",0.0018,mg/L
15423,307433416,3,Lake Ontario,2022-08-10,,,"Filtered, lab",0.0014,mg/L
15454,307446376,3,Lake Ontario,2022-08-10,,,"Filtered, lab",0.0002,mg/L
5469,161626001,31,Lake Superior,2011-05-11,,,"Filtered, lab",0.0007,mg/L
3543,161557946,31,Lake Superior,2011-05-11,,,"Filtered, lab",0.001,mg/L
3486,161555405,31,Lake Superior,2011-05-11,,,"Filtered, lab",0.0007,mg/L
3049,161538709,31,Lake Ontario,2013-04-12,,,"Filtered, lab",0.0014,mg/L
6702,161670493,31,Lake Ontario,2013-04-12,,,"Filtered, lab",0.0014,mg/L
3668,161562429,31,Lake Ontario,2013-09-04,,,"Filtered, lab",0.0005,mg/L
2870,161532560,31,Lake Ontario,2013-09-04,,,"Filtered, lab",0.0009,mg/L
7116,161685055,31,Lake Ontario,2013-09-04,,,"Filtered, lab",0.0013,mg/L
5856,161639695,31,Lake Ontario,2013-09-04,,,"Filtered, lab",0.0004,mg/L
4500,161591631,31,Lake Ontario,2015-04-22,,,"Filtered, lab",0.0005,mg/L
5324,161620784,31,Lake Ontario,2015-04-22,,,"Filtered, lab",0.0008,mg/L
3934,161570992,31,Lake Superior,2016-06-01,,,"Filtered, lab",0.0006,mg/L
5947,161643491,31,Lake Superior,2016-06-01,,,"Filtered, lab",0.0004,mg/L
2198,161508017,31,Lake Superior,2016-06-01,,,"Filtered, lab",0.0004,mg/L
7028,161681849,31,Lake Superior,2016-08-15,,,"Filtered, lab",0.001,mg/L
4942,161606638,31,Lake Superior,2016-08-15,,,"Filtered, lab",0.0005,mg/L
5554,161628603,31,Lake Superior,2016-08-15,,,"Filtered, lab",0.0007,mg/L
5528,161627785,31,Lake Superior,2016-08-15,,,"Filtered, lab",0.0009,mg/L
6690,161670125,31,Lake Superior,2016-08-15,,,"Filtered, lab",0.0014,mg/L
5428,161624629,31,Lake Superior,2019-05-22,,,"Filtered, lab",0.001,mg/L
4532,161592565,31,Lake Superior,2019-05-22,,,"Filtered, lab",0.0007,mg/L
3484,161555336,31,Lake Superior,2019-05-22,,,"Filtered, lab",0.0007,mg/L
2922,161534241,31,Lake Superior,2019-05-22,,,"Filtered, lab",0.0009,mg/L
15270,307360664,31,Lake Ontario,2022-04-21,,,"Filtered, lab",0.0013,mg/L
15476,307457718,31,Lake Ontario,2022-04-21,,,"Filtered, lab",0.001,mg/L
4203,161581097,32,Lake Michigan,2006-06-02,,,"Filtered, lab",0.0006,mg/L
4686,161597552,32,Lake Michigan,2006-06-02,,,"Filtered, lab",0.0006,mg/L
2835,161531443,32,Lake Michigan,2006-06-02,,,"Filtered, lab",0.0007,mg/L
6103,161649112,32,Lake Michigan,2006-06-02,,,"Filtered, lab",0.0006,mg/L
3007,161537255,32,Lake Michigan,2006-06-02,,,"Filtered, lab",0.0007,mg/L
5880,161640771,32,Lake Michigan,2006-06-02,,,"Filtered, lab",0.0009,mg/L
3948,161571452,33,Lake Ontario,2005-08-30,,,"Filtered, lab",0.0008,mg/L
6810,161674160,33,Lake Ontario,2011-04-18,,,"Filtered, lab",0.0013,mg/L
4848,161603085,33,Lake Ontario,2011-04-18,,,"Filtered, lab",0.0016,mg/L
6461,161662113,33,Lake Ontario,2011-04-18,,,"Filtered, lab",0.0016,mg/L
4531,161592531,33,Lake Ontario,2011-04-18,,,"Filtered, lab",0.0014,mg/L
3990,161573315,33,Lake Ontario,2012-04-20,,,"Filtered, lab",0.0019,mg/L
4089,161576885,33,Lake Ontario,2012-04-20,,,"Filtered, lab",0.0005,mg/L
6558,161665273,33,Lake Ontario,2012-04-20,,,"Filtered, lab",0.0015,mg/L
3724,161564031,33,Lake Ontario,2012-04-20,,,"Filtered, lab",0.0009,mg/L
7190,161687360,33,Georgian Bay,2012-05-29,,,"Filtered, lab",0.0011,mg/L
5697,161634260,33,Georgian Bay,2012-05-29,,,"Filtered, lab",0.001,mg/L
2202,161508109,33,Georgian Bay,2012-05-29,,,"Filtered, lab",0.0009,mg/L
5589,161630134,33,Georgian Bay,2012-05-29,,,"Filtered, lab",0.0008,mg/L
5049,161610464,33,Georgian Bay,2012-05-29,,,"Filtered, lab",0.0009,mg/L
2577,161521892,33,Lake Ontario,2013-04-16,,,"Filtered, lab",0.0019,mg/L
5595,161630457,33,Lake Ontario,2013-04-16,,,"Filtered, lab",0.002,mg/L
3026,161537959,33,Lake Ontario,2013-04-16,,,"Filtered, lab",0.0017,mg/L
2714,161527480,33,Lake Ontario,2013-08-27,,,"Filtered, lab",0.0003,mg/L
3605,161560220,33,Lake Ontario,2013-08-27,,,"Filtered, lab",0.0002,mg/L
4166,161580013,33,Lake Ontario,2013-08-27,,,"Filtered, lab",0.0003,mg/L
5963,161644159,33,Lake Ontario,2013-08-27,,,"Filtered, lab",0.0002,mg/L
4530,161592503,33,Lake Ontario,2013-08-27,,,"Filtered, lab",0.0002,mg/L
5478,161626240,33,Georgian Bay,2014-05-13,,,"Filtered, lab",0.0003,mg/L
4277,161583734,33,Georgian Bay,2014-05-13,,,"Filtered, lab",0.0007,mg/L
4888,161604625,33,Lake Ontario,2015-07-28,,,"Filtered, lab",0.0003,mg/L
5742,161635928,33,Lake Ontario,2015-07-28,,,"Filtered, lab",0.0002,mg/L
6752,161672202,33,Lake Ontario,2015-07-28,,,"Filtered, lab",0.0002,mg/L
4134,161578843,33,Lake Ontario,2015-07-28,,,"Filtered, lab",0.0002,mg/L
4810,161602080,33,Lake Ontario,2016-04-26,,,"Filtered, lab",0.0014,mg/L
3124,161542024,33,Lake Ontario,2016-04-26,,,"Filtered, lab",0.0015,mg/L
7381,161694831,33,Lake Ontario,2016-04-26,,,"Filtered, lab",0.0015,mg/L
5282,161619413,33,Lake Ontario,2016-04-26,,,"Filtered, lab",0.0016,mg/L
5044,161610396,33,Georgian Bay,2017-05-24,,,"Filtered, lab",0.0003,mg/L
3911,161570034,33,Georgian Bay,2017-05-24,,,"Filtered, lab",0.0004,mg/L
3802,161566676,33,Lake Ontario,2018-05-21,,,"Filtered, lab",0.0004,mg/L
2868,161532289,33,Lake Ontario,2018-05-21,,,"Filtered, lab",0.0006,mg/L
15549,307492120,33,Lake Ontario,2022-04-20,,,"Filtered, lab",0.002,mg/L
15418,307431865,33,Lake Ontario,2022-04-20,,,"Filtered, lab",0.0017,mg/L
15608,307523679,33,Lake Ontario,2022-04-20,,,"Filtered, lab",0.0022,mg/L
15385,307416611,33,Lake Ontario,2022-04-20,,,"Filtered, lab",0.0018,mg/L
15356,307400111,33,Georgian Bay,2022-06-06,,,"Filtered, lab",0.0009,mg/L
15324,307386161,33,Georgian Bay,2022-06-06,,,"Filtered, lab",0.0015,mg/L
15562,307498936,33,Georgian Bay,2022-06-06,,,"Filtered, lab",0.0008,mg/L
15568,307503109,33,Georgian Bay,2022-06-06,,,"Filtered, lab",0.0004,mg/L
15436,307439073,33,Lake Ontario,2022-08-11,,,"Filtered, lab",0.0029,mg/L
15548,307491905,33,Lake Ontario,2022-08-11,,,"Filtered, lab",0.0003,mg/L
15560,307498470,33,Lake Ontario,2022-08-11,,,"Filtered, lab",0.0002,mg/L
6763,161672538,34,Lake Ontario,2005-08-30,,,"Filtered, lab",0.0037,mg/L
2544,161520369,34,Lake Michigan,2006-06-04,,,"Filtered, lab",0.0008,mg/L
4233,161582455,34,Lake Michigan,2006-06-04,,,"Filtered, lab",0.0005,mg/L
2321,161512926,34,Lake Michigan,2006-06-04,,,"Filtered, lab",0.0007,mg/L
5521,161627515,34,Lake Ontario,2018-05-21,,,"Filtered, lab",0.0003,mg/L
5962,161644097,340,Lake Erie,2008-02-13,,,"Filtered, lab",0.0194,mg/L
7304,161692087,341,Lake Erie,2009-01-14,,,"Filtered, lab",0.002,mg/L
3331,161549965,341,Lake Erie,2009-02-17,,,"Filtered, lab",0.0081,mg/L
6395,161659727,341,Lake Erie,2010-02-18,,,"Filtered, lab",0.0086,mg/L
4892,161604966,341,Lake Erie,2011-02-18,,,"Filtered, lab",0.0028,mg/L
5158,161615163,341,Lake Erie,2012-02-16,,,"Filtered, lab",0.0051,mg/L
6163,161651822,341,Lake Erie,2013-02-23,,,"Filtered, lab",0.0055,mg/L
3967,161572408,35,Lake Ontario,2005-08-30,,,"Filtered, lab",0.0009,mg/L
7025,161681658,35,Lake Ontario,2018-05-21,,,"Filtered, lab",0.0007,mg/L
4683,161597360,36,Lake Huron,2012-05-27,,,"Filtered, lab",0.0005,mg/L
3234,161545816,36,Lake Huron,2014-05-09,,,"Filtered, lab",0.0006,mg/L
5644,161631978,36,Lake Huron,2015-09-23,,,"Filtered, lab",0.0016,mg/L
7275,161690475,36,Lake Huron,2017-05-18,,,"Filtered, lab",0.0005,mg/L
15539,307486001,36,Lake Huron,2022-06-02,,,"Filtered, lab",0.0026,mg/L
6619,161667911,365,Lake Erie,2017-03-10,,,"Filtered, lab",0.0002,mg/L
5895,161641326,37,Lake Ontario,2015-07-31,,,"Filtered, lab",0.0004,mg/L
6251,161654697,37,Lake Ontario,2015-07-31,,,"Filtered, lab",0.0005,mg/L
5100,161612588,38,Lake Ontario,2013-04-09,,,"Filtered, lab",0.0036,mg/L
2737,161528147,38,Lake Ontario,2013-04-09,,,"Filtered, lab",0.0037,mg/L
4462,161590488,38,Lake Ontario,2015-04-23,,,"Filtered, lab",0.0011,mg/L
5541,161628133,38,Lake Ontario,2015-04-23,,,"Filtered, lab",0.0012,mg/L
5785,161637290,38,Lake Ontario,2016-04-28,,,"Filtered, lab",0.0019,mg/L
3287,161548279,38,Lake Ontario,2016-04-28,,,"Filtered, lab",0.002,mg/L
4307,161585076,38,Lake Ontario,2017-04-21,,,"Filtered, lab",0.004,mg/L
7508,161700169,38,Lake Ontario,2017-04-21,,,"Filtered, lab",0.0046,mg/L
2700,161527066,38,Lake Ontario,2018-05-22,,,"Filtered, lab",0.0006,mg/L
5320,161620670,38,Lake Ontario,2018-05-22,,,"Filtered, lab",0.0017,mg/L
15360,307401523,38,Lake Ontario,2022-04-24,,,"Filtered, lab",0.001,mg/L
15603,307521090,38,Lake Ontario,2022-04-24,,,"Filtered, lab",0.0009,mg/L
7320,161692652,387,Lake Erie,2017-04-10,,,"Filtered, lab",0.0039,mg/L
3609,161560432,39,Lake Ontario,2018-05-22,,,"Filtered, lab",0.0006,mg/L
3128,161542253,4,Georgian Bay,2012-05-30,,,"Filtered, lab",0.0006,mg/L
4410,161588653,4,Georgian Bay,2012-05-30,,,"Filtered, lab",0.0013,mg/L
6669,161669568,4,Georgian Bay,2012-05-30,,,"Filtered, lab",0.0005,mg/L
4629,161596099,4,Georgian Bay,2012-05-30,,,"Filtered, lab",0.0006,mg/L
6732,161671484,4,Georgian Bay,2012-05-30,,,"Filtered, lab",0.0007,mg/L
6134,161650791,4,Georgian Bay,2014-05-13,,,"Filtered, lab",0.0005,mg/L
5542,161628140,4,Georgian Bay,2014-05-13,,,"Filtered, lab",0.0006,mg/L
5079,161611490,4,Georgian Bay,2017-05-23,,,"Filtered, lab",0.0004,mg/L
5906,161641729,4,Georgian Bay,2017-05-23,,,"Filtered, lab",0.0006,mg/L
15215,307330568,4,Georgian Bay,2022-06-05,,,"Filtered, lab",0.0014,mg/L
15223,307335063,4,Georgian Bay,2022-06-05,,,"Filtered, lab",0.0013,mg/L
15440,307439610,4,Georgian Bay,2022-06-05,,,"Filtered, lab",0.0016,mg/L
15628,307535272,4,Georgian Bay,2022-06-05,,,"Filtered, lab",0.0013,mg/L
4231,161582390,40,Lake Ontario,2012-04-20,,,"Filtered, lab",0.0021,mg/L
4946,161606709,40,Lake Ontario,2012-04-20,,,"Filtered, lab",0.0038,mg/L
2692,161526828,40,Lake Ontario,2012-04-20,,,"Filtered, lab",0.0013,mg/L
4923,161606066,40,Lake Ontario,2012-04-20,,,"Filtered, lab",0.0013,mg/L
5128,161613865,40,Lake Ontario,2013-04-09,,,"Filtered, lab",0.0027,mg/L
6976,161679492,40,Lake Ontario,2013-04-09,,,"Filtered, lab",0.0009,mg/L
7384,161694966,40,Lake Ontario,2013-04-09,,,"Filtered, lab",0.0009,mg/L
3478,161555143,40,Lake Ontario,2013-04-09,,,"Filtered, lab",0.0032,mg/L
4516,161592032,40,Lake Ontario,2013-08-27,,,"Filtered, lab",0.0024,mg/L
2969,161535802,40,Lake Ontario,2013-08-27,,,"Filtered, lab",0.0002,mg/L
2921,161534199,40,Lake Ontario,2013-08-27,,,"Filtered, lab",0.0003,mg/L
5818,161638491,40,Lake Ontario,2015-07-30,,,"Filtered, lab",0.0004,mg/L
2445,161516507,40,Lake Ontario,2015-07-30,,,"Filtered, lab",0.0018,mg/L
5073,161611330,40,Lake Ontario,2015-07-30,,,"Filtered, lab",0.0005,mg/L
4441,161589700,40,Lake Ontario,2015-07-30,,,"Filtered, lab",0.0004,mg/L
3121,161541776,40,Lake Ontario,2015-07-30,,,"Filtered, lab",0.0003,mg/L
6364,161658758,40,Lake Ontario,2016-04-28,,,"Filtered, lab",0.0027,mg/L
6568,161665750,40,Lake Ontario,2016-04-28,,,"Filtered, lab",0.0013,mg/L
3912,161570076,40,Lake Ontario,2016-04-28,,,"Filtered, lab",0.0031,mg/L
3344,161550336,40,Lake Ontario,2016-04-28,,,"Filtered, lab",0.0012,mg/L
5057,161610613,40,Lake Ontario,2017-04-21,,,"Filtered, lab",0.0015,mg/L
4998,161608454,40,Lake Ontario,2017-04-21,,,"Filtered, lab",0.0016,mg/L
3697,161563462,40,Lake Ontario,2017-04-21,,,"Filtered, lab",0.0017,mg/L
3197,161544684,40,Lake Ontario,2017-04-21,,,"Filtered, lab",0.0016,mg/L
5594,161630423,40,Lake Ontario,2018-05-22,,,"Filtered, lab",0.0005,mg/L
6198,161653083,40,Lake Ontario,2018-05-22,,,"Filtered, lab",0.0002,mg/L
15409,307426530,40,Lake Ontario,2022-08-11,,,"Filtered, lab",0.0002,mg/L
15425,307433508,40,Lake Ontario,2022-08-11,,,"Filtered, lab",0.0036,mg/L
15546,307491201,40,Lake Ontario,2022-08-11,,,"Filtered, lab",0.0002,mg/L
15620,307531259,40,Lake Ontario,2022-08-11,,,"Filtered, lab",0.0002,mg/L
5439,161624887,41,Lake Ontario,2011-04-19,,,"Filtered, lab",0.001,mg/L
7327,161692973,41,Lake Ontario,2011-04-19,,,"Filtered, lab",0.001,mg/L
3526,161557230,41,Lake Ontario,2011-04-19,,,"Filtered, lab",0.0011,mg/L
2281,161511454,41,Lake Ontario,2011-04-19,,,"Filtered, lab",0.0012,mg/L
4264,161583468,41,Lake Ontario,2012-04-18,,,"Filtered, lab",0.0037,mg/L
4460,161590453,41,Lake Ontario,2012-04-18,,,"Filtered, lab",0.0032,mg/L
4884,161604565,41,Lake Ontario,2012-04-18,,,"Filtered, lab",0.003,mg/L
7522,161700581,41,Lake Ontario,2012-04-18,,,"Filtered, lab",0.0029,mg/L
5779,161637093,41,Lake Ontario,2013-04-09,,,"Filtered, lab",0.0013,mg/L
2951,161535316,41,Lake Ontario,2013-04-09,,,"Filtered, lab",0.0012,mg/L
7145,161686039,41,Lake Ontario,2013-04-09,,,"Filtered, lab",0.0014,mg/L
4040,161575262,41,Lake Ontario,2013-04-09,,,"Filtered, lab",0.0013,mg/L
5813,161638353,41,Lake Ontario,2013-08-30,,,"Filtered, lab",0.0002,mg/L
3229,161545605,41,Lake Ontario,2013-08-30,,,"Filtered, lab",0.0005,mg/L
4305,161585004,41,Lake Ontario,2013-08-30,,,"Filtered, lab",0.0003,mg/L
5036,161609920,41,Lake Ontario,2013-08-30,,,"Filtered, lab",0.0025,mg/L
3003,161537099,41,Lake Ontario,2013-08-30,,,"Filtered, lab",0.0017,mg/L
6402,161659976,41,Lake Ontario,2015-04-22,,,"Filtered, lab",0.001,mg/L
5283,161619434,41,Lake Ontario,2015-04-22,,,"Filtered, lab",0.0009,mg/L
5968,161644386,41,Lake Ontario,2015-04-22,,,"Filtered, lab",0.0045,mg/L
5182,161616263,41,Lake Ontario,2015-04-22,,,"Filtered, lab",0.0047,mg/L
3489,161555580,41,Lake Ontario,2015-07-29,,,"Filtered, lab",0.0002,mg/L
5329,161621158,41,Lake Ontario,2015-07-29,,,"Filtered, lab",0.0002,mg/L
6498,161663508,41,Lake Ontario,2016-04-27,,,"Filtered, lab",0.0007,mg/L
6830,161674711,41,Lake Ontario,2016-04-27,,,"Filtered, lab",0.0009,mg/L
6909,161677325,41,Lake Ontario,2016-04-27,,,"Filtered, lab",0.0008,mg/L
3074,161539797,41,Lake Ontario,2016-04-27,,,"Filtered, lab",0.0008,mg/L
6500,161663591,41,Lake Ontario,2017-04-19,,,"Filtered, lab",0.0006,mg/L
2735,161528062,41,Lake Ontario,2017-04-19,,,"Filtered, lab",0.0005,mg/L
3575,161559097,41,Lake Ontario,2017-04-19,,,"Filtered, lab",0.0006,mg/L
4754,161599824,41,Lake Ontario,2017-04-19,,,"Filtered, lab",0.0006,mg/L
5836,161639071,41,Lake Ontario,2018-05-22,,,"Filtered, lab",0.0003,mg/L
3463,161554402,41,Lake Ontario,2018-05-22,,,"Filtered, lab",0.0004,mg/L
15368,307405405,41,Lake Ontario,2022-04-21,,,"Filtered, lab",0.0026,mg/L
15433,307438418,41,Lake Ontario,2022-04-21,,,"Filtered, lab",0.0016,mg/L
15480,307459098,41,Lake Ontario,2022-04-21,,,"Filtered, lab",0.0025,mg/L
15599,307518557,41,Lake Ontario,2022-04-21,,,"Filtered, lab",0.0014,mg/L
15307,307377572,41,Lake Ontario,2022-08-12,,,"Filtered, lab",0.001,mg/L
15376,307410884,41,Lake Ontario,2022-08-12,,,"Filtered, lab",0.001,mg/L
15408,307426410,41,Lake Ontario,2022-08-12,,,"Filtered, lab",0.0003,mg/L
15499,307468979,41,Lake Ontario,2022-08-12,,,"Filtered, lab",0.0007,mg/L
5090,161611958,42,Georgian Bay,2012-05-31,,,"Filtered, lab",0.0005,mg/L
2483,161518195,42,Georgian Bay,2012-05-31,,,"Filtered, lab",0.0005,mg/L
4204,161581141,42,Georgian Bay,2012-05-31,,,"Filtered, lab",0.0003,mg/L
3488,161555542,42,Georgian Bay,2012-05-31,,,"Filtered, lab",0.0008,mg/L
6736,161671688,42,Georgian Bay,2012-05-31,,,"Filtered, lab",0.0008,mg/L
5894,161641304,42,Georgian Bay,2014-05-11,,,"Filtered, lab",0.001,mg/L
4152,161579365,42,Georgian Bay,2014-05-11,,,"Filtered, lab",0.0003,mg/L
4390,161587688,42,Lake Ontario,2018-05-22,,,"Filtered, lab",0.0003,mg/L
6067,161647969,42,Lake Ontario,2018-05-22,,,"Filtered, lab",0.0005,mg/L
15260,307354265,42,Georgian Bay,2022-06-04,,,"Filtered, lab",0.0038,mg/L
15456,307447209,42,Georgian Bay,2022-06-04,,,"Filtered, lab",0.0031,mg/L
15545,307491093,42,Georgian Bay,2022-06-04,,,"Filtered, lab",0.0031,mg/L
4430,161589270,43,Lake Superior,2011-05-21,,,"Filtered, lab",0.0012,mg/L
6826,161674656,43,Lake Superior,2011-05-21,,,"Filtered, lab",0.0011,mg/L
5288,161619545,43,Lake Superior,2011-05-21,,,"Filtered, lab",0.0012,mg/L
3834,161567666,43,Lake Superior,2011-05-21,,,"Filtered, lab",0.0012,mg/L
2309,161512407,43,Lake Huron,2012-08-08,,,"Filtered, lab",0.0003,mg/L
4703,161598089,43,Lake Huron,2015-09-24,,,"Filtered, lab",0.0031,mg/L
3735,161564422,43,Lake Huron,2015-09-24,,,"Filtered, lab",0.0014,mg/L
3531,161557416,43,Lake Huron,2015-09-24,,,"Filtered, lab",0.0016,mg/L
3325,161549716,43,Lake Huron,2015-09-24,,,"Filtered, lab",0.0015,mg/L
3099,161540849,43,Lake Huron,2015-09-24,,,"Filtered, lab",0.0004,mg/L
